,MIDI Note,Note,Octave,time,value
188125,93,A,7,1469,0.10154097151400529
188126,94,A#,7,1469,0.10118928556296646
188127,95,B,7,1469,0.155435184704317
188128,96,C,8,1469,0.14183019919984294
188192,32,G#,2,1470,0.12901323592188915
188193,33,A,2,1470,0.10398784711512975
188198,38,D,3,1470,0.1324538056104435
188199,39,D#,3,1470,0.1227291414843483
188205,45,A,3,1470,0.12929823975275834
188206,46,A#,3,1470,0.11336892528252202
188215,55,G,4,1470,0.10656968310061292
188216,56,G#,4,1470,0.18168871818061713
188217,57,A,4,1470,0.17412994558130804
188218,58,A#,4,1470,0.13923802240420202
188228,68,G#,5,1470,0.18875334677581096
188229,69,A,5,1470,0.45253764569022253
188230,70,A#,5,1470,0.3497072095787176
188240,80,G#,6,1470,0.154752579686092
