,channel,control,data,name,note,pitch,program,tempo,text,time,type,value,velocity,note_midi_value,note_velocity,note_time,note_seconds,tpb,octave,note_value,note_value_nmd,note_name,angle
2802,9.0,,,,35.0,,,,,52,note_on,,95.0,35.0,95.0,65760,171.25,192,2.0,11.0,5,F,330
9892,6.0,,,,59.0,,,,,8,note_on,,91.0,59.0,91.0,65808,171.375,192,4.0,11.0,5,F,330
7442,10.0,,,,103.0,,,,,488,note_on,,112.0,103.0,112.0,65808,171.375,192,8.0,7.0,1,C#,210
12363,5.0,,,,53.0,,,,,4,note_on,,91.0,53.0,91.0,65808,171.375,192,4.0,5.0,11,B,150
8237,1.0,,,,31.0,,,,,8,note_on,,88.0,31.0,88.0,65808,171.375,192,2.0,7.0,1,C#,210
12365,5.0,,,,55.0,,,,,4,note_on,,88.0,55.0,88.0,65856,171.5,192,4.0,7.0,1,C#,210
2806,9.0,,,,51.0,,,,,52,note_on,,92.0,51.0,92.0,65856,171.5,192,4.0,3.0,9,A,90
7211,0.0,,,,59.0,,,,,0,note_on,,83.0,59.0,83.0,65856,171.5,192,4.0,11.0,5,F,330
2809,9.0,,,,42.0,,,,,0,note_on,,92.0,42.0,92.0,65856,171.5,192,3.0,6.0,6,F#,180
2808,9.0,,,,40.0,,,,,0,note_on,,92.0,40.0,92.0,65856,171.5,192,3.0,4.0,4,E,120
2807,9.0,,,,35.0,,,,,0,note_on,,92.0,35.0,92.0,65856,171.5,192,2.0,11.0,5,F,330
7210,0.0,,,,62.0,,,,,0,note_on,,83.0,62.0,83.0,65856,171.5,192,5.0,2.0,2,D,60
7209,0.0,,,,55.0,,,,,52,note_on,,83.0,55.0,83.0,65856,171.5,192,4.0,7.0,1,C#,210
12367,5.0,,,,53.0,,,,,4,note_on,,86.0,53.0,86.0,65904,171.625,192,4.0,5.0,11,B,150
9894,6.0,,,,55.0,,,,,8,note_on,,81.0,55.0,81.0,65904,171.625,192,4.0,7.0,1,C#,210
8239,1.0,,,,31.0,,,,,8,note_on,,85.0,31.0,85.0,65904,171.625,192,2.0,7.0,1,C#,210
2814,9.0,,,,51.0,,,,,52,note_on,,89.0,51.0,89.0,65952,171.75,192,4.0,3.0,9,A,90
12369,5.0,,,,55.0,,,,,4,note_on,,84.0,55.0,84.0,65952,171.75,192,4.0,7.0,1,C#,210
7217,0.0,,,,59.0,,,,,0,note_on,,77.0,59.0,77.0,65952,171.75,192,4.0,11.0,5,F,330
7216,0.0,,,,62.0,,,,,0,note_on,,77.0,62.0,77.0,65952,171.75,192,5.0,2.0,2,D,60
7215,0.0,,,,55.0,,,,,52,note_on,,77.0,55.0,77.0,65952,171.75,192,4.0,7.0,1,C#,210
2815,9.0,,,,42.0,,,,,0,note_on,,89.0,42.0,89.0,65952,171.75,192,3.0,6.0,6,F#,180
2818,9.0,,,,35.0,,,,,4,note_on,,88.0,35.0,88.0,66000,171.875,192,2.0,11.0,5,F,330
8241,1.0,,,,31.0,,,,,8,note_on,,81.0,31.0,81.0,66000,171.875,192,2.0,7.0,1,C#,210
12371,5.0,,,,53.0,,,,,4,note_on,,83.0,53.0,83.0,66000,171.875,192,4.0,5.0,11,B,150
2821,9.0,,,,42.0,,,,,0,note_on,,87.0,42.0,87.0,66048,172.0,192,3.0,6.0,6,F#,180
2820,9.0,,,,35.0,,,,,4,note_on,,88.0,35.0,88.0,66048,172.0,192,2.0,11.0,5,F,330
7221,0.0,,,,53.0,,,,,52,note_on,,76.0,53.0,76.0,66048,172.0,192,4.0,5.0,11,B,150
7223,0.0,,,,57.0,,,,,0,note_on,,76.0,57.0,76.0,66048,172.0,192,4.0,9.0,3,D#,270
7222,0.0,,,,60.0,,,,,0,note_on,,76.0,60.0,76.0,66048,172.0,192,5.0,0.0,0,C,0
12373,5.0,,,,55.0,,,,,4,note_on,,79.0,55.0,79.0,66048,172.0,192,4.0,7.0,1,C#,210
8243,1.0,,,,29.0,,,,,4,note_on,,79.0,29.0,79.0,66048,172.0,192,2.0,5.0,11,B,150
9099,2.0,,,,71.0,,,,,196,note_on,,112.0,71.0,112.0,66080,172.08333333333331,192,5.0,11.0,5,F,330
12375,5.0,,,,53.0,,,,,4,note_on,,77.0,53.0,77.0,66096,172.125,192,4.0,5.0,11,B,150
9100,2.0,,,,67.0,,,,,32,note_on,,112.0,67.0,112.0,66112,172.16666666666666,192,5.0,7.0,1,C#,210
12377,5.0,,,,55.0,,,,,4,note_on,,75.0,55.0,75.0,66144,172.25,192,4.0,7.0,1,C#,210
2824,9.0,,,,42.0,,,,,52,note_on,,83.0,42.0,83.0,66144,172.25,192,3.0,6.0,6,F#,180
8245,1.0,,,,29.0,,,,,8,note_on,,76.0,29.0,76.0,66144,172.25,192,2.0,5.0,11,B,150
7227,0.0,,,,57.0,,,,,52,note_on,,72.0,57.0,72.0,66144,172.25,192,4.0,9.0,3,D#,270
7228,0.0,,,,60.0,,,,,0,note_on,,72.0,60.0,72.0,66144,172.25,192,5.0,0.0,0,C,0
2825,9.0,,,,35.0,,,,,0,note_on,,87.0,35.0,87.0,66144,172.25,192,2.0,11.0,5,F,330
7229,0.0,,,,53.0,,,,,0,note_on,,72.0,53.0,72.0,66144,172.25,192,4.0,5.0,11,B,150
12379,5.0,,,,53.0,,,,,4,note_on,,73.0,53.0,73.0,66192,172.375,192,4.0,5.0,11,B,150
9103,2.0,,,,71.0,,,,,24,note_on,,112.0,71.0,112.0,66224,172.45833333333331,192,5.0,11.0,5,F,330
9896,6.0,,,,59.0,,,,,236,note_on,,72.0,59.0,72.0,66228,172.46875,192,4.0,11.0,5,F,330
2831,9.0,,,,42.0,,,,,0,note_on,,78.0,42.0,78.0,66240,172.5,192,3.0,6.0,6,F#,180
7233,0.0,,,,53.0,,,,,52,note_on,,70.0,53.0,70.0,66240,172.5,192,4.0,5.0,11,B,150
7235,0.0,,,,60.0,,,,,0,note_on,,70.0,60.0,70.0,66240,172.5,192,5.0,0.0,0,C,0
7234,0.0,,,,57.0,,,,,0,note_on,,70.0,57.0,70.0,66240,172.5,192,4.0,9.0,3,D#,270
2830,9.0,,,,35.0,,,,,0,note_on,,78.0,35.0,78.0,66240,172.5,192,2.0,11.0,5,F,330
2829,9.0,,,,51.0,,,,,0,note_on,,78.0,51.0,78.0,66240,172.5,192,4.0,3.0,9,A,90
2828,9.0,,,,40.0,,,,,52,note_on,,78.0,40.0,78.0,66240,172.5,192,3.0,4.0,4,E,120
12381,5.0,,,,55.0,,,,,4,note_on,,70.0,55.0,70.0,66240,172.5,192,4.0,7.0,1,C#,210
8247,1.0,,,,29.0,,,,,8,note_on,,73.0,29.0,73.0,66240,172.5,192,2.0,5.0,11,B,150
9898,6.0,,,,55.0,,,,,4,note_on,,69.0,55.0,69.0,66272,172.58333333333331,192,4.0,7.0,1,C#,210
12383,5.0,,,,53.0,,,,,4,note_on,,67.0,53.0,67.0,66288,172.625,192,4.0,5.0,11,B,150
9105,2.0,,,,67.0,,,,,8,note_on,,112.0,67.0,112.0,66320,172.70833333333331,192,5.0,7.0,1,C#,210
12385,5.0,,,,55.0,,,,,4,note_on,,65.0,55.0,65.0,66336,172.75,192,4.0,7.0,1,C#,210
7241,0.0,,,,53.0,,,,,0,note_on,,65.0,53.0,65.0,66336,172.75,192,4.0,5.0,11,B,150
7239,0.0,,,,57.0,,,,,52,note_on,,65.0,57.0,65.0,66336,172.75,192,4.0,9.0,3,D#,270
2836,9.0,,,,42.0,,,,,52,note_on,,75.0,42.0,75.0,66336,172.75,192,3.0,6.0,6,F#,180
7240,0.0,,,,60.0,,,,,0,note_on,,65.0,60.0,65.0,66336,172.75,192,5.0,0.0,0,C,0
12387,5.0,,,,53.0,,,,,4,note_on,,63.0,53.0,63.0,66384,172.875,192,4.0,5.0,11,B,150
9900,6.0,,,,59.0,,,,,24,note_on,,66.0,59.0,66.0,66384,172.875,192,4.0,11.0,5,F,330
9107,2.0,,,,71.0,,,,,8,note_on,,112.0,71.0,112.0,66416,172.95833333333331,192,5.0,11.0,5,F,330
7245,0.0,,,,57.0,,,,,52,note_on,,63.0,57.0,63.0,66432,173.0,192,4.0,9.0,3,D#,270
7246,0.0,,,,60.0,,,,,0,note_on,,63.0,60.0,63.0,66432,173.0,192,5.0,0.0,0,C,0
7247,0.0,,,,53.0,,,,,0,note_on,,63.0,53.0,63.0,66432,173.0,192,4.0,5.0,11,B,150
2838,9.0,,,,35.0,,,,,52,note_on,,72.0,35.0,72.0,66432,173.0,192,2.0,11.0,5,F,330
2839,9.0,,,,42.0,,,,,0,note_on,,72.0,42.0,72.0,66432,173.0,192,3.0,6.0,6,F#,180
12389,5.0,,,,55.0,,,,,52,note_on,,59.0,55.0,59.0,66480,173.125,192,4.0,7.0,1,C#,210
9902,6.0,,,,55.0,,,,,8,note_on,,64.0,55.0,64.0,66480,173.125,192,4.0,7.0,1,C#,210
8249,1.0,,,,29.0,,,,,8,note_on,,63.0,29.0,63.0,66480,173.125,192,2.0,5.0,11,B,150
9109,2.0,,,,67.0,,,,,8,note_on,,112.0,67.0,112.0,66512,173.20833333333331,192,5.0,7.0,1,C#,210
7252,0.0,,,,57.0,,,,,0,note_on,,59.0,57.0,59.0,66528,173.25,192,4.0,9.0,3,D#,270
2843,9.0,,,,42.0,,,,,0,note_on,,69.0,42.0,69.0,66528,173.25,192,3.0,6.0,6,F#,180
2842,9.0,,,,35.0,,,,,52,note_on,,69.0,35.0,69.0,66528,173.25,192,2.0,11.0,5,F,330
12391,5.0,,,,55.0,,,,,4,note_on,,58.0,55.0,58.0,66528,173.25,192,4.0,7.0,1,C#,210
7253,0.0,,,,60.0,,,,,0,note_on,,59.0,60.0,59.0,66528,173.25,192,5.0,0.0,0,C,0
7251,0.0,,,,53.0,,,,,52,note_on,,59.0,53.0,59.0,66528,173.25,192,4.0,5.0,11,B,150
8251,1.0,,,,29.0,,,,,8,note_on,,59.0,29.0,59.0,66576,173.375,192,2.0,5.0,11,B,150
12393,5.0,,,,53.0,,,,,4,note_on,,56.0,53.0,56.0,66576,173.375,192,4.0,5.0,11,B,150
9904,6.0,,,,59.0,,,,,8,note_on,,61.0,59.0,61.0,66576,173.375,192,4.0,11.0,5,F,330
2849,9.0,,,,51.0,,,,,0,note_on,,67.0,51.0,67.0,66624,173.5,192,4.0,3.0,9,A,90
2846,9.0,,,,42.0,,,,,52,note_on,,67.0,42.0,67.0,66624,173.5,192,3.0,6.0,6,F#,180
2847,9.0,,,,35.0,,,,,0,note_on,,67.0,35.0,67.0,66624,173.5,192,2.0,11.0,5,F,330
2848,9.0,,,,40.0,,,,,0,note_on,,67.0,40.0,67.0,66624,173.5,192,3.0,4.0,4,E,120
7444,10.0,,,,103.0,,,,,584,note_on,,77.0,103.0,77.0,66624,173.5,192,8.0,7.0,1,C#,210
7257,0.0,,,,60.0,,,,,52,note_on,,55.0,60.0,55.0,66624,173.5,192,5.0,0.0,0,C,0
7258,0.0,,,,57.0,,,,,0,note_on,,55.0,57.0,55.0,66624,173.5,192,4.0,9.0,3,D#,270
7259,0.0,,,,53.0,,,,,0,note_on,,55.0,53.0,55.0,66624,173.5,192,4.0,5.0,11,B,150
12395,5.0,,,,55.0,,,,,4,note_on,,54.0,55.0,54.0,66624,173.5,192,4.0,7.0,1,C#,210
12397,5.0,,,,53.0,,,,,4,note_on,,52.0,53.0,52.0,66672,173.625,192,4.0,5.0,11,B,150
8253,1.0,,,,29.0,,,,,8,note_on,,56.0,29.0,56.0,66672,173.625,192,2.0,5.0,11,B,150
12399,5.0,,,,55.0,,,,,4,note_on,,50.0,55.0,50.0,66720,173.75,192,4.0,7.0,1,C#,210
2854,9.0,,,,42.0,,,,,52,note_on,,65.0,42.0,65.0,66720,173.75,192,3.0,6.0,6,F#,180
2855,9.0,,,,51.0,,,,,0,note_on,,65.0,51.0,65.0,66720,173.75,192,4.0,3.0,9,A,90
7263,0.0,,,,48.0,,,,,52,note_on,,51.0,48.0,51.0,66720,173.75,192,4.0,0.0,0,C,0
12401,5.0,,,,53.0,,,,,4,note_on,,49.0,53.0,49.0,66768,173.875,192,4.0,5.0,11,B,150
8255,1.0,,,,29.0,,,,,8,note_on,,53.0,29.0,53.0,66768,173.875,192,2.0,5.0,11,B,150
2858,9.0,,,,35.0,,,,,4,note_on,,63.0,35.0,63.0,66768,173.875,192,2.0,11.0,5,F,330
12403,5.0,,,,55.0,,,,,4,note_on,,47.0,55.0,47.0,66816,174.0,192,4.0,7.0,1,C#,210
2860,9.0,,,,35.0,,,,,4,note_on,,63.0,35.0,63.0,66816,174.0,192,2.0,11.0,5,F,330
7265,0.0,,,,64.0,,,,,52,note_on,,49.0,64.0,49.0,66816,174.0,192,5.0,4.0,4,E,120
7267,0.0,,,,55.0,,,,,0,note_on,,49.0,55.0,49.0,66816,174.0,192,4.0,7.0,1,C#,210
8257,1.0,,,,36.0,,,,,4,note_on,,51.0,36.0,51.0,66816,174.0,192,3.0,0.0,0,C,0
2861,9.0,,,,42.0,,,,,0,note_on,,61.0,42.0,61.0,66816,174.0,192,3.0,6.0,6,F#,180
7266,0.0,,,,60.0,,,,,0,note_on,,49.0,60.0,49.0,66816,174.0,192,5.0,0.0,0,C,0
9111,2.0,,,,71.0,,,,,248,note_on,,112.0,71.0,112.0,66848,174.08333333333331,192,5.0,11.0,5,F,330
12405,5.0,,,,53.0,,,,,4,note_on,,46.0,53.0,46.0,66864,174.125,192,4.0,5.0,11,B,150
9112,2.0,,,,67.0,,,,,32,note_on,,112.0,67.0,112.0,66880,174.16666666666666,192,5.0,7.0,1,C#,210
7271,0.0,,,,60.0,,,,,52,note_on,,46.0,60.0,46.0,66912,174.25,192,5.0,0.0,0,C,0
7272,0.0,,,,64.0,,,,,0,note_on,,46.0,64.0,46.0,66912,174.25,192,5.0,4.0,4,E,120
2864,9.0,,,,35.0,,,,,52,note_on,,61.0,35.0,61.0,66912,174.25,192,2.0,11.0,5,F,330
2865,9.0,,,,42.0,,,,,0,note_on,,56.0,42.0,56.0,66912,174.25,192,3.0,6.0,6,F#,180
8259,1.0,,,,36.0,,,,,8,note_on,,48.0,36.0,48.0,66912,174.25,192,3.0,0.0,0,C,0
7273,0.0,,,,55.0,,,,,0,note_on,,46.0,55.0,46.0,66912,174.25,192,4.0,7.0,1,C#,210
12407,5.0,,,,55.0,,,,,4,note_on,,45.0,55.0,45.0,66912,174.25,192,4.0,7.0,1,C#,210
12409,5.0,,,,53.0,,,,,4,note_on,,43.0,53.0,43.0,66960,174.375,192,4.0,5.0,11,B,150
9115,2.0,,,,71.0,,,,,24,note_on,,112.0,71.0,112.0,66992,174.45833333333331,192,5.0,11.0,5,F,330
9906,6.0,,,,60.0,,,,,184,note_on,,49.0,60.0,49.0,66996,174.46875,192,5.0,0.0,0,C,0
2868,9.0,,,,51.0,,,,,52,note_on,,52.0,51.0,52.0,67008,174.5,192,4.0,3.0,9,A,90
8261,1.0,,,,36.0,,,,,8,note_on,,45.0,36.0,45.0,67008,174.5,192,3.0,0.0,0,C,0
12411,5.0,,,,55.0,,,,,4,note_on,,43.0,55.0,43.0,67008,174.5,192,4.0,7.0,1,C#,210
2869,9.0,,,,42.0,,,,,0,note_on,,52.0,42.0,52.0,67008,174.5,192,3.0,6.0,6,F#,180
2870,9.0,,,,40.0,,,,,0,note_on,,52.0,40.0,52.0,67008,174.5,192,3.0,4.0,4,E,120
2871,9.0,,,,35.0,,,,,0,note_on,,52.0,35.0,52.0,67008,174.5,192,2.0,11.0,5,F,330
7277,0.0,,,,55.0,,,,,52,note_on,,40.0,55.0,40.0,67008,174.5,192,4.0,7.0,1,C#,210
7278,0.0,,,,64.0,,,,,0,note_on,,40.0,64.0,40.0,67008,174.5,192,5.0,4.0,4,E,120
7279,0.0,,,,60.0,,,,,0,note_on,,40.0,60.0,40.0,67008,174.5,192,5.0,0.0,0,C,0
9908,6.0,,,,57.0,,,,,4,note_on,,47.0,57.0,47.0,67040,174.58333333333331,192,4.0,9.0,3,D#,270
12413,5.0,,,,53.0,,,,,4,note_on,,41.0,53.0,41.0,67056,174.625,192,4.0,5.0,11,B,150
9117,2.0,,,,67.0,,,,,8,note_on,,112.0,67.0,112.0,67088,174.70833333333331,192,5.0,7.0,1,C#,210
7283,0.0,,,,55.0,,,,,52,note_on,,36.0,55.0,36.0,67104,174.75,192,4.0,7.0,1,C#,210
2876,9.0,,,,42.0,,,,,52,note_on,,48.0,42.0,48.0,67104,174.75,192,3.0,6.0,6,F#,180
12415,5.0,,,,55.0,,,,,4,note_on,,40.0,55.0,40.0,67104,174.75,192,4.0,7.0,1,C#,210
7284,0.0,,,,64.0,,,,,0,note_on,,36.0,64.0,36.0,67104,174.75,192,5.0,4.0,4,E,120
7285,0.0,,,,60.0,,,,,0,note_on,,36.0,60.0,36.0,67104,174.75,192,5.0,0.0,0,C,0
12417,5.0,,,,53.0,,,,,4,note_on,,40.0,53.0,40.0,67152,174.875,192,4.0,5.0,11,B,150
9910,6.0,,,,60.0,,,,,24,note_on,,41.0,60.0,41.0,67152,174.875,192,5.0,0.0,0,C,0
9119,2.0,,,,71.0,,,,,8,note_on,,112.0,71.0,112.0,67184,174.95833333333331,192,5.0,11.0,5,F,330
2878,9.0,,,,42.0,,,,,52,note_on,,43.0,42.0,43.0,67200,175.0,192,3.0,6.0,6,F#,180
7289,0.0,,,,60.0,,,,,52,note_on,,35.0,60.0,35.0,67200,175.0,192,5.0,0.0,0,C,0
7290,0.0,,,,64.0,,,,,0,note_on,,35.0,64.0,35.0,67200,175.0,192,5.0,4.0,4,E,120
7291,0.0,,,,55.0,,,,,0,note_on,,35.0,55.0,35.0,67200,175.0,192,4.0,7.0,1,C#,210
2879,9.0,,,,35.0,,,,,0,note_on,,43.0,35.0,43.0,67200,175.0,192,2.0,11.0,5,F,330
8263,1.0,,,,36.0,,,,,8,note_on,,38.0,36.0,38.0,67248,175.125,192,3.0,0.0,0,C,0
9912,6.0,,,,57.0,,,,,8,note_on,,36.0,57.0,36.0,67248,175.125,192,4.0,9.0,3,D#,270
12419,5.0,,,,55.0,,,,,52,note_on,,37.0,55.0,37.0,67248,175.125,192,4.0,7.0,1,C#,210
2882,9.0,,,,35.0,,,,,52,note_on,,40.0,35.0,40.0,67296,175.25,192,2.0,11.0,5,F,330
7296,0.0,,,,60.0,,,,,0,note_on,,31.0,60.0,31.0,67296,175.25,192,5.0,0.0,0,C,0
7295,0.0,,,,55.0,,,,,52,note_on,,31.0,55.0,31.0,67296,175.25,192,4.0,7.0,1,C#,210
2883,9.0,,,,42.0,,,,,0,note_on,,40.0,42.0,40.0,67296,175.25,192,3.0,6.0,6,F#,180
12421,5.0,,,,55.0,,,,,4,note_on,,36.0,55.0,36.0,67296,175.25,192,4.0,7.0,1,C#,210
7297,0.0,,,,64.0,,,,,0,note_on,,31.0,64.0,31.0,67296,175.25,192,5.0,4.0,4,E,120
7446,10.0,,,,103.0,,,,,488,note_on,,43.0,103.0,43.0,67344,175.375,192,8.0,7.0,1,C#,210
9914,6.0,,,,60.0,,,,,8,note_on,,31.0,60.0,31.0,67344,175.375,192,5.0,0.0,0,C,0
12423,5.0,,,,53.0,,,,,4,note_on,,33.0,53.0,33.0,67344,175.375,192,4.0,5.0,11,B,150
8265,1.0,,,,36.0,,,,,8,note_on,,35.0,36.0,35.0,67344,175.375,192,3.0,0.0,0,C,0
7302,0.0,,,,64.0,,,,,0,note_on,,27.0,64.0,27.0,67392,175.5,192,5.0,4.0,4,E,120
2886,9.0,,,,42.0,,,,,52,note_on,,36.0,42.0,36.0,67392,175.5,192,3.0,6.0,6,F#,180
2887,9.0,,,,40.0,,,,,0,note_on,,36.0,40.0,36.0,67392,175.5,192,3.0,4.0,4,E,120
2888,9.0,,,,51.0,,,,,0,note_on,,36.0,51.0,36.0,67392,175.5,192,4.0,3.0,9,A,90
2889,9.0,,,,35.0,,,,,0,note_on,,36.0,35.0,36.0,67392,175.5,192,2.0,11.0,5,F,330
12425,5.0,,,,55.0,,,,,4,note_on,,31.0,55.0,31.0,67392,175.5,192,4.0,7.0,1,C#,210
7301,0.0,,,,55.0,,,,,52,note_on,,27.0,55.0,27.0,67392,175.5,192,4.0,7.0,1,C#,210
7303,0.0,,,,60.0,,,,,0,note_on,,27.0,60.0,27.0,67392,175.5,192,5.0,0.0,0,C,0
12427,5.0,,,,53.0,,,,,4,note_on,,29.0,53.0,29.0,67440,175.625,192,4.0,5.0,11,B,150
9916,6.0,,,,57.0,,,,,8,note_on,,27.0,57.0,27.0,67440,175.625,192,4.0,9.0,3,D#,270
8267,1.0,,,,36.0,,,,,8,note_on,,30.0,36.0,30.0,67440,175.625,192,3.0,0.0,0,C,0
12429,5.0,,,,55.0,,,,,4,note_on,,27.0,55.0,27.0,67488,175.75,192,4.0,7.0,1,C#,210
7308,0.0,,,,60.0,,,,,0,note_on,,25.0,60.0,25.0,67488,175.75,192,5.0,0.0,0,C,0
7309,0.0,,,,55.0,,,,,0,note_on,,25.0,55.0,25.0,67488,175.75,192,4.0,7.0,1,C#,210
2895,9.0,,,,42.0,,,,,0,note_on,,32.0,42.0,32.0,67488,175.75,192,3.0,6.0,6,F#,180
2894,9.0,,,,51.0,,,,,52,note_on,,32.0,51.0,32.0,67488,175.75,192,4.0,3.0,9,A,90
7307,0.0,,,,64.0,,,,,52,note_on,,25.0,64.0,25.0,67488,175.75,192,5.0,4.0,4,E,120
12431,5.0,,,,53.0,,,,,4,note_on,,25.0,53.0,25.0,67536,175.875,192,4.0,5.0,11,B,150
2898,9.0,,,,35.0,,,,,4,note_on,,31.0,35.0,31.0,67536,175.875,192,2.0,11.0,5,F,330
8269,1.0,,,,34.0,,,,,8,note_on,,26.0,34.0,26.0,67536,175.875,192,2.0,10.0,10,A#,300
7315,0.0,,,,62.0,,,,,0,note_on,,24.0,62.0,24.0,67584,176.0,192,5.0,2.0,2,D,60
8271,1.0,,,,31.0,,,,,4,note_on,,25.0,31.0,25.0,67584,176.0,192,2.0,7.0,1,C#,210
7313,0.0,,,,55.0,,,,,52,note_on,,24.0,55.0,24.0,67584,176.0,192,4.0,7.0,1,C#,210
7314,0.0,,,,59.0,,,,,0,note_on,,24.0,59.0,24.0,67584,176.0,192,4.0,11.0,5,F,330
12433,5.0,,,,55.0,,,,,4,note_on,,24.0,55.0,24.0,67584,176.0,192,4.0,7.0,1,C#,210
2901,9.0,,,,35.0,,,,,0,note_on,,31.0,35.0,31.0,67584,176.0,192,2.0,11.0,5,F,330
2900,9.0,,,,42.0,,,,,4,note_on,,29.0,42.0,29.0,67584,176.0,192,3.0,6.0,6,F#,180
9121,2.0,,,,72.0,,,,,196,note_on,,112.0,72.0,112.0,67616,176.08333333333331,192,6.0,0.0,0,C,0
12435,5.0,,,,53.0,,,,,4,note_on,,22.0,53.0,22.0,67632,176.125,192,4.0,5.0,11,B,150
9122,2.0,,,,69.0,,,,,32,note_on,,112.0,69.0,112.0,67648,176.16666666666666,192,5.0,9.0,3,D#,270
8273,1.0,,,,31.0,,,,,8,note_on,,22.0,31.0,22.0,67680,176.25,192,2.0,7.0,1,C#,210
2905,9.0,,,,35.0,,,,,0,note_on,,29.0,35.0,29.0,67680,176.25,192,2.0,11.0,5,F,330
2904,9.0,,,,42.0,,,,,52,note_on,,26.0,42.0,26.0,67680,176.25,192,3.0,6.0,6,F#,180
7321,0.0,,,,59.0,,,,,0,note_on,,22.0,59.0,22.0,67680,176.25,192,4.0,11.0,5,F,330
7320,0.0,,,,55.0,,,,,0,note_on,,22.0,55.0,22.0,67680,176.25,192,4.0,7.0,1,C#,210
12437,5.0,,,,55.0,,,,,4,note_on,,21.0,55.0,21.0,67680,176.25,192,4.0,7.0,1,C#,210
7319,0.0,,,,62.0,,,,,52,note_on,,22.0,62.0,22.0,67680,176.25,192,5.0,2.0,2,D,60
12439,5.0,,,,53.0,,,,,4,note_on,,20.0,53.0,20.0,67728,176.375,192,4.0,5.0,11,B,150
9125,2.0,,,,72.0,,,,,24,note_on,,112.0,72.0,112.0,67760,176.45833333333331,192,6.0,0.0,0,C,0
9918,6.0,,,,59.0,,,,,236,note_on,,16.0,59.0,16.0,67764,176.46875,192,4.0,11.0,5,F,330
7326,0.0,,,,55.0,,,,,0,note_on,,19.0,55.0,19.0,67776,176.5,192,4.0,7.0,1,C#,210
8275,1.0,,,,31.0,,,,,8,note_on,,19.0,31.0,19.0,67776,176.5,192,2.0,7.0,1,C#,210
7325,0.0,,,,62.0,,,,,52,note_on,,19.0,62.0,19.0,67776,176.5,192,5.0,2.0,2,D,60
2911,9.0,,,,35.0,,,,,0,note_on,,20.0,35.0,20.0,67776,176.5,192,2.0,11.0,5,F,330
2909,9.0,,,,42.0,,,,,0,note_on,,20.0,42.0,20.0,67776,176.5,192,3.0,6.0,6,F#,180
2908,9.0,,,,51.0,,,,,52,note_on,,20.0,51.0,20.0,67776,176.5,192,4.0,3.0,9,A,90
2910,9.0,,,,40.0,,,,,0,note_on,,20.0,40.0,20.0,67776,176.5,192,3.0,4.0,4,E,120
7327,0.0,,,,59.0,,,,,0,note_on,,19.0,59.0,19.0,67776,176.5,192,4.0,11.0,5,F,330
12441,5.0,,,,55.0,,,,,4,note_on,,18.0,55.0,18.0,67776,176.5,192,4.0,7.0,1,C#,210
9920,6.0,,,,55.0,,,,,4,note_on,,15.0,55.0,15.0,67808,176.58333333333331,192,4.0,7.0,1,C#,210
12443,5.0,,,,53.0,,,,,4,note_on,,17.0,53.0,17.0,67824,176.625,192,4.0,5.0,11,B,150
9127,2.0,,,,69.0,,,,,8,note_on,,112.0,69.0,112.0,67856,176.70833333333331,192,5.0,9.0,3,D#,270
7333,0.0,,,,62.0,,,,,0,note_on,,15.0,62.0,15.0,67872,176.75,192,5.0,2.0,2,D,60
7332,0.0,,,,59.0,,,,,0,note_on,,15.0,59.0,15.0,67872,176.75,192,4.0,11.0,5,F,330
2916,9.0,,,,42.0,,,,,52,note_on,,18.0,42.0,18.0,67872,176.75,192,3.0,6.0,6,F#,180
7331,0.0,,,,55.0,,,,,52,note_on,,15.0,55.0,15.0,67872,176.75,192,4.0,7.0,1,C#,210
12445,5.0,,,,55.0,,,,,4,note_on,,15.0,55.0,15.0,67872,176.75,192,4.0,7.0,1,C#,210
12447,5.0,,,,53.0,,,,,4,note_on,,13.0,53.0,13.0,67920,176.875,192,4.0,5.0,11,B,150
9922,6.0,,,,59.0,,,,,24,note_on,,11.0,59.0,11.0,67920,176.875,192,4.0,11.0,5,F,330
9129,2.0,,,,72.0,,,,,8,note_on,,112.0,72.0,112.0,67952,176.95833333333331,192,6.0,0.0,0,C,0
7338,0.0,,,,55.0,,,,,0,note_on,,13.0,55.0,13.0,67968,177.0,192,4.0,7.0,1,C#,210
2918,9.0,,,,35.0,,,,,52,note_on,,14.0,35.0,14.0,67968,177.0,192,2.0,11.0,5,F,330
7337,0.0,,,,62.0,,,,,52,note_on,,13.0,62.0,13.0,67968,177.0,192,5.0,2.0,2,D,60
7339,0.0,,,,59.0,,,,,0,note_on,,13.0,59.0,13.0,67968,177.0,192,4.0,11.0,5,F,330
2919,9.0,,,,42.0,,,,,0,note_on,,14.0,42.0,14.0,67968,177.0,192,3.0,6.0,6,F#,180
12449,5.0,,,,55.0,,,,,52,note_on,,11.0,55.0,11.0,68016,177.125,192,4.0,7.0,1,C#,210
8277,1.0,,,,31.0,,,,,8,note_on,,11.0,31.0,11.0,68016,177.125,192,2.0,7.0,1,C#,210
9924,6.0,,,,55.0,,,,,8,note_on,,7.0,55.0,7.0,68016,177.125,192,4.0,7.0,1,C#,210
9131,2.0,,,,69.0,,,,,8,note_on,,112.0,69.0,112.0,68048,177.20833333333331,192,5.0,9.0,3,D#,270
