,channel,clocks_per_click,control,denominator,notated_32nd_notes_per_beat,note,numerator,pitch,program,tempo,time,type,value,velocity,note_midi_value,note_velocity,note_time,note_seconds,tpb,channel_chunk,instrument,octave,note_value,note_value_nmd,note_name,angle
1690,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,173040,90.125,960,0.0_22.0,Distortion Guitar,3.0,3.0,9,A,90
4760,2.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,173040,90.125,960,2.0_22.0,Distortion Guitar,3.0,3.0,9,A,90
1692,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,173280,90.25,960,0.0_22.0,Distortion Guitar,3.0,3.0,9,A,90
4762,2.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,173280,90.25,960,2.0_22.0,Distortion Guitar,3.0,3.0,9,A,90
4764,2.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,173520,90.375,960,2.0_22.0,Distortion Guitar,3.0,3.0,9,A,90
1694,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,173520,90.375,960,0.0_22.0,Distortion Guitar,3.0,3.0,9,A,90
4766,2.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,173760,90.5,960,2.0_22.0,Distortion Guitar,3.0,3.0,9,A,90
1696,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,173760,90.5,960,0.0_22.0,Distortion Guitar,3.0,3.0,9,A,90
4768,2.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,174000,90.625,960,2.0_22.0,Distortion Guitar,3.0,3.0,9,A,90
1698,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,174000,90.625,960,0.0_22.0,Distortion Guitar,3.0,3.0,9,A,90
4770,2.0,,,,,49.0,,,,,0,note_on,,95.0,49.0,95.0,174240,90.75,960,2.0_22.0,Distortion Guitar,4.0,1.0,7,G,30
1701,0.0,,,,,42.0,,,,,0,note_on,,95.0,42.0,95.0,174240,90.75,960,0.0_22.0,Distortion Guitar,3.0,6.0,6,F#,180
1700,0.0,,,,,49.0,,,,,0,note_on,,95.0,49.0,95.0,174240,90.75,960,0.0_22.0,Distortion Guitar,4.0,1.0,7,G,30
4771,2.0,,,,,42.0,,,,,0,note_on,,95.0,42.0,95.0,174240,90.75,960,2.0_22.0,Distortion Guitar,3.0,6.0,6,F#,180
4774,2.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,174720,91.0,960,2.0_22.0,Distortion Guitar,3.0,3.0,9,A,90
1704,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,174720,91.0,960,0.0_22.0,Distortion Guitar,3.0,3.0,9,A,90
4776,2.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,174960,91.125,960,2.0_22.0,Distortion Guitar,3.0,3.0,9,A,90
1706,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,174960,91.125,960,0.0_22.0,Distortion Guitar,3.0,3.0,9,A,90
4779,2.0,,,,,42.0,,,,,0,note_on,,95.0,42.0,95.0,175200,91.25,960,2.0_22.0,Distortion Guitar,3.0,6.0,6,F#,180
1709,0.0,,,,,42.0,,,,,0,note_on,,95.0,42.0,95.0,175200,91.25,960,0.0_22.0,Distortion Guitar,3.0,6.0,6,F#,180
1708,0.0,,,,,49.0,,,,,0,note_on,,95.0,49.0,95.0,175200,91.25,960,0.0_22.0,Distortion Guitar,4.0,1.0,7,G,30
4778,2.0,,,,,49.0,,,,,0,note_on,,95.0,49.0,95.0,175200,91.25,960,2.0_22.0,Distortion Guitar,4.0,1.0,7,G,30
4783,2.0,,,,,41.0,,,,,0,note_on,,95.0,41.0,95.0,175680,91.5,960,2.0_22.0,Distortion Guitar,3.0,5.0,11,B,150
1713,0.0,,,,,41.0,,,,,0,note_on,,95.0,41.0,95.0,175680,91.5,960,0.0_22.0,Distortion Guitar,3.0,5.0,11,B,150
4782,2.0,,,,,48.0,,,,,0,note_on,,95.0,48.0,95.0,175680,91.5,960,2.0_22.0,Distortion Guitar,4.0,0.0,0,C,0
1712,0.0,,,,,48.0,,,,,0,note_on,,95.0,48.0,95.0,175680,91.5,960,0.0_22.0,Distortion Guitar,4.0,0.0,0,C,0
1716,0.0,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,178560,93.0,960,0.0_23.0,Distortion Guitar,4.0,4.0,4,E,120
1717,0.0,,,,,45.0,,,,,0,note_on,,95.0,45.0,95.0,178560,93.0,960,0.0_23.0,Distortion Guitar,3.0,9.0,3,D#,270
4786,2.0,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,178560,93.0,960,2.0_23.0,Distortion Guitar,4.0,4.0,4,E,120
4787,2.0,,,,,45.0,,,,,0,note_on,,95.0,45.0,95.0,178560,93.0,960,2.0_23.0,Distortion Guitar,3.0,9.0,3,D#,270
4790,2.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,179520,93.5,960,2.0_23.0,Distortion Guitar,3.0,3.0,9,A,90
1720,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,179520,93.5,960,0.0_23.0,Distortion Guitar,3.0,3.0,9,A,90
4792,2.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,179760,93.625,960,2.0_23.0,Distortion Guitar,3.0,3.0,9,A,90
1722,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,179760,93.625,960,0.0_23.0,Distortion Guitar,3.0,3.0,9,A,90
4794,2.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,180000,93.75,960,2.0_23.0,Distortion Guitar,3.0,3.0,9,A,90
1724,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,180000,93.75,960,0.0_23.0,Distortion Guitar,3.0,3.0,9,A,90
4796,2.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,180240,93.875,960,2.0_23.0,Distortion Guitar,3.0,3.0,9,A,90
1726,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,180240,93.875,960,0.0_23.0,Distortion Guitar,3.0,3.0,9,A,90
4798,2.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,180480,94.0,960,2.0_23.0,Distortion Guitar,3.0,3.0,9,A,90
1728,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,180480,94.0,960,0.0_23.0,Distortion Guitar,3.0,3.0,9,A,90
1730,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,180720,94.125,960,0.0_23.0,Distortion Guitar,3.0,3.0,9,A,90
4800,2.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,180720,94.125,960,2.0_23.0,Distortion Guitar,3.0,3.0,9,A,90
1732,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,180960,94.25,960,0.0_23.0,Distortion Guitar,3.0,3.0,9,A,90
4802,2.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,180960,94.25,960,2.0_23.0,Distortion Guitar,3.0,3.0,9,A,90
1734,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,181200,94.375,960,0.0_23.0,Distortion Guitar,3.0,3.0,9,A,90
4804,2.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,181200,94.375,960,2.0_23.0,Distortion Guitar,3.0,3.0,9,A,90
4806,2.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,181440,94.5,960,2.0_23.0,Distortion Guitar,3.0,3.0,9,A,90
1736,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,181440,94.5,960,0.0_23.0,Distortion Guitar,3.0,3.0,9,A,90
4808,2.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,181680,94.625,960,2.0_23.0,Distortion Guitar,3.0,3.0,9,A,90
1738,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,181680,94.625,960,0.0_23.0,Distortion Guitar,3.0,3.0,9,A,90
4810,2.0,,,,,46.0,,,,,0,note_on,,95.0,46.0,95.0,181920,94.75,960,2.0_23.0,Distortion Guitar,3.0,10.0,10,A#,300
4811,2.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,181920,94.75,960,2.0_23.0,Distortion Guitar,3.0,3.0,9,A,90
1740,0.0,,,,,46.0,,,,,0,note_on,,95.0,46.0,95.0,181920,94.75,960,0.0_23.0,Distortion Guitar,3.0,10.0,10,A#,300
1741,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,181920,94.75,960,0.0_23.0,Distortion Guitar,3.0,3.0,9,A,90
4814,2.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,182400,95.0,960,2.0_23.0,Distortion Guitar,3.0,3.0,9,A,90
1744,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,182400,95.0,960,0.0_23.0,Distortion Guitar,3.0,3.0,9,A,90
4816,2.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,182640,95.125,960,2.0_23.0,Distortion Guitar,3.0,3.0,9,A,90
1746,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,182640,95.125,960,0.0_23.0,Distortion Guitar,3.0,3.0,9,A,90
1748,0.0,,,,,47.0,,,,,0,note_on,,95.0,47.0,95.0,182880,95.25,960,0.0_23.0,Distortion Guitar,3.0,11.0,5,F,330
4819,2.0,,,,,40.0,,,,,0,note_on,,95.0,40.0,95.0,182880,95.25,960,2.0_23.0,Distortion Guitar,3.0,4.0,4,E,120
4818,2.0,,,,,47.0,,,,,0,note_on,,95.0,47.0,95.0,182880,95.25,960,2.0_23.0,Distortion Guitar,3.0,11.0,5,F,330
1749,0.0,,,,,40.0,,,,,0,note_on,,95.0,40.0,95.0,182880,95.25,960,0.0_23.0,Distortion Guitar,3.0,4.0,4,E,120
1752,0.0,,,,,48.0,,,,,0,note_on,,95.0,48.0,95.0,183360,95.5,960,0.0_23.0,Distortion Guitar,4.0,0.0,0,C,0
1753,0.0,,,,,41.0,,,,,0,note_on,,95.0,41.0,95.0,183360,95.5,960,0.0_23.0,Distortion Guitar,3.0,5.0,11,B,150
4822,2.0,,,,,48.0,,,,,0,note_on,,95.0,48.0,95.0,183360,95.5,960,2.0_23.0,Distortion Guitar,4.0,0.0,0,C,0
4823,2.0,,,,,41.0,,,,,0,note_on,,95.0,41.0,95.0,183360,95.5,960,2.0_23.0,Distortion Guitar,3.0,5.0,11,B,150
1756,0.0,,,,,49.0,,,,,0,note_on,,95.0,49.0,95.0,186240,97.0,960,0.0_24.0,Distortion Guitar,4.0,1.0,7,G,30
1757,0.0,,,,,42.0,,,,,0,note_on,,95.0,42.0,95.0,186240,97.0,960,0.0_24.0,Distortion Guitar,3.0,6.0,6,F#,180
4826,2.0,,,,,49.0,,,,,0,note_on,,95.0,49.0,95.0,186240,97.0,960,2.0_24.0,Distortion Guitar,4.0,1.0,7,G,30
4827,2.0,,,,,42.0,,,,,0,note_on,,95.0,42.0,95.0,186240,97.0,960,2.0_24.0,Distortion Guitar,3.0,6.0,6,F#,180
4830,2.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,187200,97.5,960,2.0_24.0,Distortion Guitar,3.0,3.0,9,A,90
1760,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,187200,97.5,960,0.0_24.0,Distortion Guitar,3.0,3.0,9,A,90
4832,2.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,187440,97.625,960,2.0_24.0,Distortion Guitar,3.0,3.0,9,A,90
1762,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,187440,97.625,960,0.0_24.0,Distortion Guitar,3.0,3.0,9,A,90
4834,2.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,187680,97.75,960,2.0_24.0,Distortion Guitar,3.0,3.0,9,A,90
1764,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,187680,97.75,960,0.0_24.0,Distortion Guitar,3.0,3.0,9,A,90
4836,2.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,187920,97.875,960,2.0_24.0,Distortion Guitar,3.0,3.0,9,A,90
1766,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,187920,97.875,960,0.0_24.0,Distortion Guitar,3.0,3.0,9,A,90
1768,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,188160,98.0,960,0.0_24.0,Distortion Guitar,3.0,3.0,9,A,90
4838,2.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,188160,98.0,960,2.0_24.0,Distortion Guitar,3.0,3.0,9,A,90
4840,2.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,188400,98.125,960,2.0_24.0,Distortion Guitar,3.0,3.0,9,A,90
1770,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,188400,98.125,960,0.0_24.0,Distortion Guitar,3.0,3.0,9,A,90
1772,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,188640,98.25,960,0.0_24.0,Distortion Guitar,3.0,3.0,9,A,90
4842,2.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,188640,98.25,960,2.0_24.0,Distortion Guitar,3.0,3.0,9,A,90
1774,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,188880,98.375,960,0.0_24.0,Distortion Guitar,3.0,3.0,9,A,90
4844,2.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,188880,98.375,960,2.0_24.0,Distortion Guitar,3.0,3.0,9,A,90
1776,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,189120,98.5,960,0.0_24.0,Distortion Guitar,3.0,3.0,9,A,90
4846,2.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,189120,98.5,960,2.0_24.0,Distortion Guitar,3.0,3.0,9,A,90
1778,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,189360,98.625,960,0.0_24.0,Distortion Guitar,3.0,3.0,9,A,90
4848,2.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,189360,98.625,960,2.0_24.0,Distortion Guitar,3.0,3.0,9,A,90
1780,0.0,,,,,49.0,,,,,0,note_on,,95.0,49.0,95.0,189600,98.75,960,0.0_24.0,Distortion Guitar,4.0,1.0,7,G,30
4850,2.0,,,,,49.0,,,,,0,note_on,,95.0,49.0,95.0,189600,98.75,960,2.0_24.0,Distortion Guitar,4.0,1.0,7,G,30
1781,0.0,,,,,42.0,,,,,0,note_on,,95.0,42.0,95.0,189600,98.75,960,0.0_24.0,Distortion Guitar,3.0,6.0,6,F#,180
4851,2.0,,,,,42.0,,,,,0,note_on,,95.0,42.0,95.0,189600,98.75,960,2.0_24.0,Distortion Guitar,3.0,6.0,6,F#,180
1784,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,190080,99.0,960,0.0_24.0,Distortion Guitar,3.0,3.0,9,A,90
4854,2.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,190080,99.0,960,2.0_24.0,Distortion Guitar,3.0,3.0,9,A,90
4856,2.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,190320,99.125,960,2.0_24.0,Distortion Guitar,3.0,3.0,9,A,90
1786,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,190320,99.125,960,0.0_24.0,Distortion Guitar,3.0,3.0,9,A,90
4859,2.0,,,,,42.0,,,,,0,note_on,,95.0,42.0,95.0,190560,99.25,960,2.0_24.0,Distortion Guitar,3.0,6.0,6,F#,180
4858,2.0,,,,,49.0,,,,,0,note_on,,95.0,49.0,95.0,190560,99.25,960,2.0_24.0,Distortion Guitar,4.0,1.0,7,G,30
1788,0.0,,,,,49.0,,,,,0,note_on,,95.0,49.0,95.0,190560,99.25,960,0.0_24.0,Distortion Guitar,4.0,1.0,7,G,30
1789,0.0,,,,,42.0,,,,,0,note_on,,95.0,42.0,95.0,190560,99.25,960,0.0_24.0,Distortion Guitar,3.0,6.0,6,F#,180
4862,2.0,,,,,48.0,,,,,0,note_on,,95.0,48.0,95.0,191040,99.5,960,2.0_24.0,Distortion Guitar,4.0,0.0,0,C,0
1792,0.0,,,,,48.0,,,,,0,note_on,,95.0,48.0,95.0,191040,99.5,960,0.0_24.0,Distortion Guitar,4.0,0.0,0,C,0
4863,2.0,,,,,41.0,,,,,0,note_on,,95.0,41.0,95.0,191040,99.5,960,2.0_24.0,Distortion Guitar,3.0,5.0,11,B,150
1793,0.0,,,,,41.0,,,,,0,note_on,,95.0,41.0,95.0,191040,99.5,960,0.0_24.0,Distortion Guitar,3.0,5.0,11,B,150
1796,0.0,,,,,49.0,,,,,0,note_on,,95.0,49.0,95.0,193920,101.0,960,0.0_25.0,Distortion Guitar,4.0,1.0,7,G,30
4866,2.0,,,,,49.0,,,,,0,note_on,,95.0,49.0,95.0,193920,101.0,960,2.0_25.0,Distortion Guitar,4.0,1.0,7,G,30
4867,2.0,,,,,42.0,,,,,0,note_on,,95.0,42.0,95.0,193920,101.0,960,2.0_25.0,Distortion Guitar,3.0,6.0,6,F#,180
1797,0.0,,,,,42.0,,,,,0,note_on,,95.0,42.0,95.0,193920,101.0,960,0.0_25.0,Distortion Guitar,3.0,6.0,6,F#,180
4870,2.0,,,,,51.0,,,,,0,note_on,,95.0,51.0,95.0,194160,101.125,960,2.0_25.0,Distortion Guitar,4.0,3.0,9,A,90
4871,2.0,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,194160,101.125,960,2.0_25.0,Distortion Guitar,3.0,8.0,8,G#,240
1800,0.0,,,,,51.0,,,,,0,note_on,,95.0,51.0,95.0,194160,101.125,960,0.0_25.0,Distortion Guitar,4.0,3.0,9,A,90
1801,0.0,,,,,44.0,,,,,0,note_on,,95.0,44.0,95.0,194160,101.125,960,0.0_25.0,Distortion Guitar,3.0,8.0,8,G#,240
1804,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,194880,101.5,960,0.0_25.0,Distortion Guitar,3.0,3.0,9,A,90
4874,2.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,194880,101.5,960,2.0_25.0,Distortion Guitar,3.0,3.0,9,A,90
4876,2.0,,,,,39.0,,,,,240,note_on,,95.0,39.0,95.0,195360,101.75,960,2.0_25.0,Distortion Guitar,3.0,3.0,9,A,90
1806,0.0,,,,,39.0,,,,,240,note_on,,95.0,39.0,95.0,195360,101.75,960,0.0_25.0,Distortion Guitar,3.0,3.0,9,A,90
1808,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,195600,101.875,960,0.0_25.0,Distortion Guitar,3.0,3.0,9,A,90
4878,2.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,195600,101.875,960,2.0_25.0,Distortion Guitar,3.0,3.0,9,A,90
4880,2.0,,,,,51.0,,,,,0,note_on,,95.0,51.0,95.0,195840,102.0,960,2.0_25.0,Distortion Guitar,4.0,3.0,9,A,90
1810,0.0,,,,,51.0,,,,,0,note_on,,95.0,51.0,95.0,195840,102.0,960,0.0_25.0,Distortion Guitar,4.0,3.0,9,A,90
1812,0.0,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,196080,102.125,960,0.0_25.0,Distortion Guitar,4.0,4.0,4,E,120
4882,2.0,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,196080,102.125,960,2.0_25.0,Distortion Guitar,4.0,4.0,4,E,120
1814,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,196800,102.5,960,0.0_25.0,Distortion Guitar,3.0,3.0,9,A,90
4884,2.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,196800,102.5,960,2.0_25.0,Distortion Guitar,3.0,3.0,9,A,90
1816,0.0,,,,,39.0,,,,,240,note_on,,95.0,39.0,95.0,197280,102.75,960,0.0_25.0,Distortion Guitar,3.0,3.0,9,A,90
4886,2.0,,,,,39.0,,,,,240,note_on,,95.0,39.0,95.0,197280,102.75,960,2.0_25.0,Distortion Guitar,3.0,3.0,9,A,90
4888,2.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,197520,102.875,960,2.0_25.0,Distortion Guitar,3.0,3.0,9,A,90
1818,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,197520,102.875,960,0.0_25.0,Distortion Guitar,3.0,3.0,9,A,90
4890,2.0,,,,,51.0,,,,,0,note_on,,95.0,51.0,95.0,197760,103.0,960,2.0_25.0,Distortion Guitar,4.0,3.0,9,A,90
1820,0.0,,,,,51.0,,,,,0,note_on,,95.0,51.0,95.0,197760,103.0,960,0.0_25.0,Distortion Guitar,4.0,3.0,9,A,90
4892,2.0,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,198000,103.125,960,2.0_25.0,Distortion Guitar,4.0,4.0,4,E,120
1822,0.0,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,198000,103.125,960,0.0_25.0,Distortion Guitar,4.0,4.0,4,E,120
4894,2.0,,,,,54.0,,,,,0,note_on,,95.0,54.0,95.0,198240,103.25,960,2.0_25.0,Distortion Guitar,4.0,6.0,6,F#,180
1824,0.0,,,,,54.0,,,,,0,note_on,,95.0,54.0,95.0,198240,103.25,960,0.0_25.0,Distortion Guitar,4.0,6.0,6,F#,180
1826,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,198720,103.5,960,0.0_25.0,Distortion Guitar,3.0,3.0,9,A,90
4896,2.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,198720,103.5,960,2.0_25.0,Distortion Guitar,3.0,3.0,9,A,90
4898,2.0,,,,,39.0,,,,,240,note_on,,95.0,39.0,95.0,199200,103.75,960,2.0_25.0,Distortion Guitar,3.0,3.0,9,A,90
1828,0.0,,,,,39.0,,,,,240,note_on,,95.0,39.0,95.0,199200,103.75,960,0.0_25.0,Distortion Guitar,3.0,3.0,9,A,90
4900,2.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,199440,103.875,960,2.0_25.0,Distortion Guitar,3.0,3.0,9,A,90
1830,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,199440,103.875,960,0.0_25.0,Distortion Guitar,3.0,3.0,9,A,90
4902,2.0,,,,,51.0,,,,,0,note_on,,95.0,51.0,95.0,199680,104.0,960,2.0_26.0,Distortion Guitar,4.0,3.0,9,A,90
1832,0.0,,,,,51.0,,,,,0,note_on,,95.0,51.0,95.0,199680,104.0,960,0.0_26.0,Distortion Guitar,4.0,3.0,9,A,90
1834,0.0,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,199920,104.125,960,0.0_26.0,Distortion Guitar,4.0,4.0,4,E,120
4904,2.0,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,199920,104.125,960,2.0_26.0,Distortion Guitar,4.0,4.0,4,E,120
4906,2.0,,,,,56.0,,,,,0,note_on,,95.0,56.0,95.0,200160,104.25,960,2.0_26.0,Distortion Guitar,4.0,8.0,8,G#,240
1836,0.0,,,,,56.0,,,,,0,note_on,,95.0,56.0,95.0,200160,104.25,960,0.0_26.0,Distortion Guitar,4.0,8.0,8,G#,240
1838,0.0,,,,,55.0,,,,,0,note_on,,95.0,55.0,95.0,200640,104.5,960,0.0_26.0,Distortion Guitar,4.0,7.0,1,C#,210
4908,2.0,,,,,55.0,,,,,0,note_on,,95.0,55.0,95.0,200640,104.5,960,2.0_26.0,Distortion Guitar,4.0,7.0,1,C#,210
1840,0.0,,,,,54.0,,,,,0,note_on,,95.0,54.0,95.0,200880,104.625,960,0.0_26.0,Distortion Guitar,4.0,6.0,6,F#,180
4910,2.0,,,,,54.0,,,,,0,note_on,,95.0,54.0,95.0,200880,104.625,960,2.0_26.0,Distortion Guitar,4.0,6.0,6,F#,180
1842,0.0,,,,,53.0,,,,,0,note_on,,95.0,53.0,95.0,201120,104.75,960,0.0_26.0,Distortion Guitar,4.0,5.0,11,B,150
4912,2.0,,,,,53.0,,,,,0,note_on,,95.0,53.0,95.0,201120,104.75,960,2.0_26.0,Distortion Guitar,4.0,5.0,11,B,150
1844,0.0,,,,,50.0,,,,,0,note_on,,95.0,50.0,95.0,201360,104.875,960,0.0_26.0,Distortion Guitar,4.0,2.0,2,D,60
4914,2.0,,,,,50.0,,,,,0,note_on,,95.0,50.0,95.0,201360,104.875,960,2.0_26.0,Distortion Guitar,4.0,2.0,2,D,60
1846,0.0,,,,,49.0,,,,,0,note_on,,95.0,49.0,95.0,201600,105.0,960,0.0_26.0,Distortion Guitar,4.0,1.0,7,G,30
4916,2.0,,,,,49.0,,,,,0,note_on,,95.0,49.0,95.0,201600,105.0,960,2.0_26.0,Distortion Guitar,4.0,1.0,7,G,30
1848,0.0,,,,,47.0,,,,,0,note_on,,95.0,47.0,95.0,201840,105.125,960,0.0_26.0,Distortion Guitar,3.0,11.0,5,F,330
4918,2.0,,,,,47.0,,,,,0,note_on,,95.0,47.0,95.0,201840,105.125,960,2.0_26.0,Distortion Guitar,3.0,11.0,5,F,330
1850,0.0,,,,,46.0,,,,,0,note_on,,95.0,46.0,95.0,202080,105.25,960,0.0_26.0,Distortion Guitar,3.0,10.0,10,A#,300
4920,2.0,,,,,46.0,,,,,0,note_on,,95.0,46.0,95.0,202080,105.25,960,2.0_26.0,Distortion Guitar,3.0,10.0,10,A#,300
4922,2.0,,,,,45.0,,,,,0,note_on,,95.0,45.0,95.0,202320,105.375,960,2.0_26.0,Distortion Guitar,3.0,9.0,3,D#,270
1852,0.0,,,,,45.0,,,,,0,note_on,,95.0,45.0,95.0,202320,105.375,960,0.0_26.0,Distortion Guitar,3.0,9.0,3,D#,270
4924,2.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,202560,105.5,960,2.0_26.0,Distortion Guitar,3.0,3.0,9,A,90
1854,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,202560,105.5,960,0.0_26.0,Distortion Guitar,3.0,3.0,9,A,90
4926,2.0,,,,,39.0,,,,,240,note_on,,95.0,39.0,95.0,203040,105.75,960,2.0_26.0,Distortion Guitar,3.0,3.0,9,A,90
1856,0.0,,,,,39.0,,,,,240,note_on,,95.0,39.0,95.0,203040,105.75,960,0.0_26.0,Distortion Guitar,3.0,3.0,9,A,90
4928,2.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,203280,105.875,960,2.0_26.0,Distortion Guitar,3.0,3.0,9,A,90
1858,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,203280,105.875,960,0.0_26.0,Distortion Guitar,3.0,3.0,9,A,90
4930,2.0,,,,,51.0,,,,,0,note_on,,95.0,51.0,95.0,203520,106.0,960,2.0_26.0,Distortion Guitar,4.0,3.0,9,A,90
1860,0.0,,,,,51.0,,,,,0,note_on,,95.0,51.0,95.0,203520,106.0,960,0.0_26.0,Distortion Guitar,4.0,3.0,9,A,90
4932,2.0,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,203760,106.125,960,2.0_26.0,Distortion Guitar,4.0,4.0,4,E,120
1862,0.0,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,203760,106.125,960,0.0_26.0,Distortion Guitar,4.0,4.0,4,E,120
4934,2.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,204480,106.5,960,2.0_26.0,Distortion Guitar,3.0,3.0,9,A,90
1864,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,204480,106.5,960,0.0_26.0,Distortion Guitar,3.0,3.0,9,A,90
1866,0.0,,,,,39.0,,,,,240,note_on,,95.0,39.0,95.0,204960,106.75,960,0.0_26.0,Distortion Guitar,3.0,3.0,9,A,90
