,channel,control,data,name,note,pitch,program,tempo,text,time,type,value,velocity,note_midi_value,note_velocity,note_time,note_seconds,tpb
9497,6.0,,,,59.0,,,,,88,note_on,,0.0,59.0,0.0,19816,51.604166666666664,192
9498,6.0,,,,55.0,,,,,8,note_on,,112.0,55.0,112.0,19824,51.625,192
9499,6.0,,,,55.0,,,,,88,note_on,,0.0,55.0,0.0,19912,51.854166666666664,192
9500,6.0,,,,59.0,,,,,236,note_on,,112.0,59.0,112.0,20148,52.46875,192
9501,6.0,,,,59.0,,,,,40,note_on,,0.0,59.0,0.0,20188,52.572916666666664,192
9502,6.0,,,,55.0,,,,,4,note_on,,112.0,55.0,112.0,20192,52.58333333333333,192
9503,6.0,,,,55.0,,,,,88,note_on,,0.0,55.0,0.0,20280,52.8125,192
9504,6.0,,,,59.0,,,,,24,note_on,,112.0,59.0,112.0,20304,52.875,192
9505,6.0,,,,59.0,,,,,88,note_on,,0.0,59.0,0.0,20392,53.104166666666664,192
9506,6.0,,,,55.0,,,,,8,note_on,,112.0,55.0,112.0,20400,53.125,192
9507,6.0,,,,55.0,,,,,88,note_on,,0.0,55.0,0.0,20488,53.354166666666664,192
9508,6.0,,,,59.0,,,,,8,note_on,,112.0,59.0,112.0,20496,53.375,192
9509,6.0,,,,59.0,,,,,236,note_on,,0.0,59.0,0.0,20732,53.98958333333333,192
9510,6.0,,,,60.0,,,,,184,note_on,,112.0,60.0,112.0,20916,54.46875,192
9511,6.0,,,,60.0,,,,,40,note_on,,0.0,60.0,0.0,20956,54.572916666666664,192
9512,6.0,,,,57.0,,,,,4,note_on,,112.0,57.0,112.0,20960,54.58333333333333,192
9513,6.0,,,,57.0,,,,,88,note_on,,0.0,57.0,0.0,21048,54.8125,192
9514,6.0,,,,60.0,,,,,24,note_on,,112.0,60.0,112.0,21072,54.875,192
9515,6.0,,,,60.0,,,,,88,note_on,,0.0,60.0,0.0,21160,55.104166666666664,192
9516,6.0,,,,57.0,,,,,8,note_on,,112.0,57.0,112.0,21168,55.125,192
9517,6.0,,,,57.0,,,,,88,note_on,,0.0,57.0,0.0,21256,55.354166666666664,192
9518,6.0,,,,60.0,,,,,8,note_on,,112.0,60.0,112.0,21264,55.375,192
9519,6.0,,,,60.0,,,,,88,note_on,,0.0,60.0,0.0,21352,55.604166666666664,192
9520,6.0,,,,57.0,,,,,8,note_on,,112.0,57.0,112.0,21360,55.625,192
9521,6.0,,,,57.0,,,,,88,note_on,,0.0,57.0,0.0,21448,55.854166666666664,192
9522,6.0,,,,59.0,,,,,236,note_on,,112.0,59.0,112.0,21684,56.46875,192
9523,6.0,,,,59.0,,,,,40,note_on,,0.0,59.0,0.0,21724,56.572916666666664,192
9524,6.0,,,,55.0,,,,,4,note_on,,112.0,55.0,112.0,21728,56.58333333333333,192
9525,6.0,,,,55.0,,,,,88,note_on,,0.0,55.0,0.0,21816,56.8125,192
9526,6.0,,,,59.0,,,,,24,note_on,,112.0,59.0,112.0,21840,56.875,192
9527,6.0,,,,59.0,,,,,88,note_on,,0.0,59.0,0.0,21928,57.104166666666664,192
9528,6.0,,,,55.0,,,,,8,note_on,,112.0,55.0,112.0,21936,57.125,192
9529,6.0,,,,55.0,,,,,88,note_on,,0.0,55.0,0.0,22024,57.354166666666664,192
9530,6.0,,,,59.0,,,,,8,note_on,,112.0,59.0,112.0,22032,57.375,192
9531,6.0,,,,59.0,,,,,236,note_on,,0.0,59.0,0.0,22268,57.98958333333333,192
9532,6.0,,,,59.0,,,,,184,note_on,,112.0,59.0,112.0,22452,58.46875,192
9533,6.0,,,,59.0,,,,,40,note_on,,0.0,59.0,0.0,22492,58.572916666666664,192
9534,6.0,,,,55.0,,,,,4,note_on,,112.0,55.0,112.0,22496,58.58333333333333,192
9535,6.0,,,,55.0,,,,,88,note_on,,0.0,55.0,0.0,22584,58.8125,192
9536,6.0,,,,59.0,,,,,24,note_on,,112.0,59.0,112.0,22608,58.875,192
9537,6.0,,,,59.0,,,,,88,note_on,,0.0,59.0,0.0,22696,59.104166666666664,192
9538,6.0,,,,55.0,,,,,8,note_on,,112.0,55.0,112.0,22704,59.125,192
9539,6.0,,,,55.0,,,,,88,note_on,,0.0,55.0,0.0,22792,59.354166666666664,192
9540,6.0,,,,59.0,,,,,8,note_on,,112.0,59.0,112.0,22800,59.375,192
9541,6.0,,,,59.0,,,,,88,note_on,,0.0,59.0,0.0,22888,59.604166666666664,192
9542,6.0,,,,55.0,,,,,8,note_on,,112.0,55.0,112.0,22896,59.625,192
9543,6.0,,,,55.0,,,,,88,note_on,,0.0,55.0,0.0,22984,59.854166666666664,192
9544,6.0,,,,59.0,,,,,236,note_on,,112.0,59.0,112.0,23220,60.46875,192
9545,6.0,,,,59.0,,,,,40,note_on,,0.0,59.0,0.0,23260,60.572916666666664,192
9546,6.0,,,,55.0,,,,,4,note_on,,112.0,55.0,112.0,23264,60.58333333333333,192
9547,6.0,,,,55.0,,,,,88,note_on,,0.0,55.0,0.0,23352,60.8125,192
9548,6.0,,,,59.0,,,,,24,note_on,,112.0,59.0,112.0,23376,60.875,192
9549,6.0,,,,59.0,,,,,88,note_on,,0.0,59.0,0.0,23464,61.104166666666664,192
9550,6.0,,,,55.0,,,,,8,note_on,,112.0,55.0,112.0,23472,61.125,192
9551,6.0,,,,55.0,,,,,88,note_on,,0.0,55.0,0.0,23560,61.354166666666664,192
9552,6.0,,,,59.0,,,,,8,note_on,,112.0,59.0,112.0,23568,61.375,192
9553,6.0,,,,59.0,,,,,236,note_on,,0.0,59.0,0.0,23804,61.98958333333333,192
9554,6.0,,,,60.0,,,,,184,note_on,,112.0,60.0,112.0,23988,62.46875,192
9555,6.0,,,,60.0,,,,,40,note_on,,0.0,60.0,0.0,24028,62.572916666666664,192
9556,6.0,,,,57.0,,,,,4,note_on,,112.0,57.0,112.0,24032,62.58333333333333,192
9557,6.0,,,,57.0,,,,,88,note_on,,0.0,57.0,0.0,24120,62.8125,192
9558,6.0,,,,60.0,,,,,24,note_on,,112.0,60.0,112.0,24144,62.875,192
9559,6.0,,,,60.0,,,,,88,note_on,,0.0,60.0,0.0,24232,63.104166666666664,192
9560,6.0,,,,57.0,,,,,8,note_on,,112.0,57.0,112.0,24240,63.125,192
9561,6.0,,,,57.0,,,,,88,note_on,,0.0,57.0,0.0,24328,63.354166666666664,192
9562,6.0,,,,60.0,,,,,8,note_on,,112.0,60.0,112.0,24336,63.375,192
9563,6.0,,,,60.0,,,,,88,note_on,,0.0,60.0,0.0,24424,63.604166666666664,192
9564,6.0,,,,57.0,,,,,8,note_on,,112.0,57.0,112.0,24432,63.625,192
9565,6.0,,,,57.0,,,,,88,note_on,,0.0,57.0,0.0,24520,63.854166666666664,192
9566,6.0,,,,59.0,,,,,236,note_on,,112.0,59.0,112.0,24756,64.46875,192
9567,6.0,,,,59.0,,,,,40,note_on,,0.0,59.0,0.0,24796,64.57291666666666,192
9568,6.0,,,,55.0,,,,,4,note_on,,112.0,55.0,112.0,24800,64.58333333333333,192
9569,6.0,,,,55.0,,,,,88,note_on,,0.0,55.0,0.0,24888,64.8125,192
9570,6.0,,,,59.0,,,,,24,note_on,,112.0,59.0,112.0,24912,64.875,192
9571,6.0,,,,59.0,,,,,88,note_on,,0.0,59.0,0.0,25000,65.10416666666666,192
9572,6.0,,,,55.0,,,,,8,note_on,,112.0,55.0,112.0,25008,65.125,192
9573,6.0,,,,55.0,,,,,88,note_on,,0.0,55.0,0.0,25096,65.35416666666666,192
9574,6.0,,,,59.0,,,,,8,note_on,,112.0,59.0,112.0,25104,65.375,192
9575,6.0,,,,59.0,,,,,236,note_on,,0.0,59.0,0.0,25340,65.98958333333333,192
9576,6.0,,,,59.0,,,,,12472,note_on,,112.0,59.0,112.0,37812,98.46875,192
9577,6.0,,,,59.0,,,,,40,note_on,,0.0,59.0,0.0,37852,98.57291666666666,192
9578,6.0,,,,55.0,,,,,4,note_on,,112.0,55.0,112.0,37856,98.58333333333333,192
9579,6.0,,,,55.0,,,,,88,note_on,,0.0,55.0,0.0,37944,98.8125,192
9580,6.0,,,,59.0,,,,,24,note_on,,112.0,59.0,112.0,37968,98.875,192
9581,6.0,,,,59.0,,,,,88,note_on,,0.0,59.0,0.0,38056,99.10416666666666,192
9582,6.0,,,,55.0,,,,,8,note_on,,112.0,55.0,112.0,38064,99.125,192
9583,6.0,,,,55.0,,,,,88,note_on,,0.0,55.0,0.0,38152,99.35416666666666,192
9584,6.0,,,,59.0,,,,,8,note_on,,112.0,59.0,112.0,38160,99.375,192
9585,6.0,,,,59.0,,,,,88,note_on,,0.0,59.0,0.0,38248,99.60416666666666,192
9586,6.0,,,,55.0,,,,,8,note_on,,112.0,55.0,112.0,38256,99.625,192
9587,6.0,,,,55.0,,,,,88,note_on,,0.0,55.0,0.0,38344,99.85416666666666,192
9588,6.0,,,,59.0,,,,,236,note_on,,112.0,59.0,112.0,38580,100.46875,192
9589,6.0,,,,59.0,,,,,40,note_on,,0.0,59.0,0.0,38620,100.57291666666666,192
9590,6.0,,,,55.0,,,,,4,note_on,,112.0,55.0,112.0,38624,100.58333333333333,192
9591,6.0,,,,55.0,,,,,88,note_on,,0.0,55.0,0.0,38712,100.8125,192
9592,6.0,,,,59.0,,,,,24,note_on,,112.0,59.0,112.0,38736,100.875,192
9593,6.0,,,,59.0,,,,,88,note_on,,0.0,59.0,0.0,38824,101.10416666666666,192
9594,6.0,,,,55.0,,,,,8,note_on,,112.0,55.0,112.0,38832,101.125,192
9595,6.0,,,,55.0,,,,,88,note_on,,0.0,55.0,0.0,38920,101.35416666666666,192
9596,6.0,,,,59.0,,,,,8,note_on,,112.0,59.0,112.0,38928,101.375,192
9597,6.0,,,,59.0,,,,,236,note_on,,0.0,59.0,0.0,39164,101.98958333333333,192
9598,6.0,,,,60.0,,,,,184,note_on,,112.0,60.0,112.0,39348,102.46875,192
9599,6.0,,,,60.0,,,,,40,note_on,,0.0,60.0,0.0,39388,102.57291666666666,192
9600,6.0,,,,57.0,,,,,4,note_on,,112.0,57.0,112.0,39392,102.58333333333333,192
9601,6.0,,,,57.0,,,,,88,note_on,,0.0,57.0,0.0,39480,102.8125,192
9602,6.0,,,,60.0,,,,,24,note_on,,112.0,60.0,112.0,39504,102.875,192
9603,6.0,,,,60.0,,,,,88,note_on,,0.0,60.0,0.0,39592,103.10416666666666,192
9604,6.0,,,,57.0,,,,,8,note_on,,112.0,57.0,112.0,39600,103.125,192
9605,6.0,,,,57.0,,,,,88,note_on,,0.0,57.0,0.0,39688,103.35416666666666,192
9606,6.0,,,,60.0,,,,,8,note_on,,112.0,60.0,112.0,39696,103.375,192
9607,6.0,,,,60.0,,,,,88,note_on,,0.0,60.0,0.0,39784,103.60416666666666,192
9608,6.0,,,,57.0,,,,,8,note_on,,112.0,57.0,112.0,39792,103.625,192
9609,6.0,,,,57.0,,,,,88,note_on,,0.0,57.0,0.0,39880,103.85416666666666,192
9610,6.0,,,,59.0,,,,,236,note_on,,112.0,59.0,112.0,40116,104.46875,192
9611,6.0,,,,59.0,,,,,40,note_on,,0.0,59.0,0.0,40156,104.57291666666666,192
9612,6.0,,,,55.0,,,,,4,note_on,,112.0,55.0,112.0,40160,104.58333333333333,192
9613,6.0,,,,55.0,,,,,88,note_on,,0.0,55.0,0.0,40248,104.8125,192
9614,6.0,,,,59.0,,,,,24,note_on,,112.0,59.0,112.0,40272,104.875,192
9615,6.0,,,,59.0,,,,,88,note_on,,0.0,59.0,0.0,40360,105.10416666666666,192
9616,6.0,,,,55.0,,,,,8,note_on,,112.0,55.0,112.0,40368,105.125,192
9617,6.0,,,,55.0,,,,,88,note_on,,0.0,55.0,0.0,40456,105.35416666666666,192
9618,6.0,,,,59.0,,,,,8,note_on,,112.0,59.0,112.0,40464,105.375,192
9619,6.0,,,,59.0,,,,,236,note_on,,0.0,59.0,0.0,40700,105.98958333333333,192
9620,6.0,,,,59.0,,,,,184,note_on,,112.0,59.0,112.0,40884,106.46875,192
9621,6.0,,,,59.0,,,,,40,note_on,,0.0,59.0,0.0,40924,106.57291666666666,192
9622,6.0,,,,55.0,,,,,4,note_on,,112.0,55.0,112.0,40928,106.58333333333333,192
9623,6.0,,,,55.0,,,,,88,note_on,,0.0,55.0,0.0,41016,106.8125,192
9624,6.0,,,,59.0,,,,,24,note_on,,112.0,59.0,112.0,41040,106.875,192
9625,6.0,,,,59.0,,,,,88,note_on,,0.0,59.0,0.0,41128,107.10416666666666,192
9626,6.0,,,,55.0,,,,,8,note_on,,112.0,55.0,112.0,41136,107.125,192
9627,6.0,,,,55.0,,,,,88,note_on,,0.0,55.0,0.0,41224,107.35416666666666,192
9628,6.0,,,,59.0,,,,,8,note_on,,112.0,59.0,112.0,41232,107.375,192
9629,6.0,,,,59.0,,,,,88,note_on,,0.0,59.0,0.0,41320,107.60416666666666,192
9630,6.0,,,,55.0,,,,,8,note_on,,112.0,55.0,112.0,41328,107.625,192
9631,6.0,,,,55.0,,,,,88,note_on,,0.0,55.0,0.0,41416,107.85416666666666,192
9632,6.0,,,,59.0,,,,,236,note_on,,112.0,59.0,112.0,41652,108.46875,192
9633,6.0,,,,59.0,,,,,40,note_on,,0.0,59.0,0.0,41692,108.57291666666666,192
9634,6.0,,,,55.0,,,,,4,note_on,,112.0,55.0,112.0,41696,108.58333333333333,192
9635,6.0,,,,55.0,,,,,88,note_on,,0.0,55.0,0.0,41784,108.8125,192
9636,6.0,,,,59.0,,,,,24,note_on,,112.0,59.0,112.0,41808,108.875,192
9637,6.0,,,,59.0,,,,,88,note_on,,0.0,59.0,0.0,41896,109.10416666666666,192
9638,6.0,,,,55.0,,,,,8,note_on,,112.0,55.0,112.0,41904,109.125,192
9639,6.0,,,,55.0,,,,,88,note_on,,0.0,55.0,0.0,41992,109.35416666666666,192
9640,6.0,,,,59.0,,,,,8,note_on,,112.0,59.0,112.0,42000,109.375,192
9641,6.0,,,,59.0,,,,,236,note_on,,0.0,59.0,0.0,42236,109.98958333333333,192
9642,6.0,,,,60.0,,,,,184,note_on,,112.0,60.0,112.0,42420,110.46875,192
9643,6.0,,,,60.0,,,,,40,note_on,,0.0,60.0,0.0,42460,110.57291666666666,192
9644,6.0,,,,57.0,,,,,4,note_on,,112.0,57.0,112.0,42464,110.58333333333333,192
9645,6.0,,,,57.0,,,,,88,note_on,,0.0,57.0,0.0,42552,110.8125,192
9646,6.0,,,,60.0,,,,,24,note_on,,112.0,60.0,112.0,42576,110.875,192
9647,6.0,,,,60.0,,,,,88,note_on,,0.0,60.0,0.0,42664,111.10416666666666,192
9648,6.0,,,,57.0,,,,,8,note_on,,112.0,57.0,112.0,42672,111.125,192
9649,6.0,,,,57.0,,,,,88,note_on,,0.0,57.0,0.0,42760,111.35416666666666,192
9650,6.0,,,,60.0,,,,,8,note_on,,112.0,60.0,112.0,42768,111.375,192
9651,6.0,,,,60.0,,,,,88,note_on,,0.0,60.0,0.0,42856,111.60416666666666,192
9652,6.0,,,,57.0,,,,,8,note_on,,112.0,57.0,112.0,42864,111.625,192
9653,6.0,,,,57.0,,,,,88,note_on,,0.0,57.0,0.0,42952,111.85416666666666,192
9654,6.0,,,,59.0,,,,,236,note_on,,112.0,59.0,112.0,43188,112.46875,192
9655,6.0,,,,59.0,,,,,40,note_on,,0.0,59.0,0.0,43228,112.57291666666666,192
9656,6.0,,,,55.0,,,,,4,note_on,,112.0,55.0,112.0,43232,112.58333333333333,192
9657,6.0,,,,55.0,,,,,88,note_on,,0.0,55.0,0.0,43320,112.8125,192
9658,6.0,,,,59.0,,,,,24,note_on,,112.0,59.0,112.0,43344,112.875,192
9659,6.0,,,,59.0,,,,,88,note_on,,0.0,59.0,0.0,43432,113.10416666666666,192
9660,6.0,,,,55.0,,,,,8,note_on,,112.0,55.0,112.0,43440,113.125,192
9661,6.0,,,,55.0,,,,,88,note_on,,0.0,55.0,0.0,43528,113.35416666666666,192
9662,6.0,,,,59.0,,,,,8,note_on,,112.0,59.0,112.0,43536,113.375,192
9663,6.0,,,,59.0,,,,,236,note_on,,0.0,59.0,0.0,43772,113.98958333333333,192
9664,6.0,,,,59.0,,,,,6328,note_on,,112.0,59.0,112.0,50100,130.46875,192
9665,6.0,,,,59.0,,,,,40,note_on,,0.0,59.0,0.0,50140,130.57291666666666,192
9666,6.0,,,,55.0,,,,,4,note_on,,112.0,55.0,112.0,50144,130.58333333333331,192
9667,6.0,,,,55.0,,,,,88,note_on,,0.0,55.0,0.0,50232,130.8125,192
9668,6.0,,,,59.0,,,,,24,note_on,,112.0,59.0,112.0,50256,130.875,192
9669,6.0,,,,59.0,,,,,88,note_on,,0.0,59.0,0.0,50344,131.10416666666666,192
9670,6.0,,,,55.0,,,,,8,note_on,,112.0,55.0,112.0,50352,131.125,192
9671,6.0,,,,55.0,,,,,88,note_on,,0.0,55.0,0.0,50440,131.35416666666666,192
9672,6.0,,,,59.0,,,,,8,note_on,,112.0,59.0,112.0,50448,131.375,192
9673,6.0,,,,59.0,,,,,88,note_on,,0.0,59.0,0.0,50536,131.60416666666666,192
9674,6.0,,,,55.0,,,,,8,note_on,,112.0,55.0,112.0,50544,131.625,192
9675,6.0,,,,55.0,,,,,88,note_on,,0.0,55.0,0.0,50632,131.85416666666666,192
9676,6.0,,,,59.0,,,,,236,note_on,,112.0,59.0,112.0,50868,132.46875,192
9677,6.0,,,,59.0,,,,,40,note_on,,0.0,59.0,0.0,50908,132.57291666666666,192
9678,6.0,,,,55.0,,,,,4,note_on,,112.0,55.0,112.0,50912,132.58333333333331,192
9679,6.0,,,,55.0,,,,,88,note_on,,0.0,55.0,0.0,51000,132.8125,192
9680,6.0,,,,59.0,,,,,24,note_on,,112.0,59.0,112.0,51024,132.875,192
9681,6.0,,,,59.0,,,,,88,note_on,,0.0,59.0,0.0,51112,133.10416666666666,192
9682,6.0,,,,55.0,,,,,8,note_on,,112.0,55.0,112.0,51120,133.125,192
9683,6.0,,,,55.0,,,,,88,note_on,,0.0,55.0,0.0,51208,133.35416666666666,192
9684,6.0,,,,59.0,,,,,8,note_on,,112.0,59.0,112.0,51216,133.375,192
9685,6.0,,,,59.0,,,,,236,note_on,,0.0,59.0,0.0,51452,133.98958333333331,192
9686,6.0,,,,60.0,,,,,184,note_on,,112.0,60.0,112.0,51636,134.46875,192
9687,6.0,,,,60.0,,,,,40,note_on,,0.0,60.0,0.0,51676,134.57291666666666,192
9688,6.0,,,,57.0,,,,,4,note_on,,112.0,57.0,112.0,51680,134.58333333333331,192
9689,6.0,,,,57.0,,,,,88,note_on,,0.0,57.0,0.0,51768,134.8125,192
9690,6.0,,,,60.0,,,,,24,note_on,,112.0,60.0,112.0,51792,134.875,192
9691,6.0,,,,60.0,,,,,88,note_on,,0.0,60.0,0.0,51880,135.10416666666666,192
9692,6.0,,,,57.0,,,,,8,note_on,,112.0,57.0,112.0,51888,135.125,192
9693,6.0,,,,57.0,,,,,88,note_on,,0.0,57.0,0.0,51976,135.35416666666666,192
9694,6.0,,,,60.0,,,,,8,note_on,,112.0,60.0,112.0,51984,135.375,192
9695,6.0,,,,60.0,,,,,88,note_on,,0.0,60.0,0.0,52072,135.60416666666666,192
9696,6.0,,,,57.0,,,,,8,note_on,,112.0,57.0,112.0,52080,135.625,192
9697,6.0,,,,57.0,,,,,88,note_on,,0.0,57.0,0.0,52168,135.85416666666666,192
9698,6.0,,,,59.0,,,,,236,note_on,,112.0,59.0,112.0,52404,136.46875,192
9699,6.0,,,,59.0,,,,,40,note_on,,0.0,59.0,0.0,52444,136.57291666666666,192
9700,6.0,,,,55.0,,,,,4,note_on,,112.0,55.0,112.0,52448,136.58333333333331,192
9701,6.0,,,,55.0,,,,,88,note_on,,0.0,55.0,0.0,52536,136.8125,192
9702,6.0,,,,59.0,,,,,24,note_on,,112.0,59.0,112.0,52560,136.875,192
9703,6.0,,,,59.0,,,,,88,note_on,,0.0,59.0,0.0,52648,137.10416666666666,192
9704,6.0,,,,55.0,,,,,8,note_on,,112.0,55.0,112.0,52656,137.125,192
9705,6.0,,,,55.0,,,,,88,note_on,,0.0,55.0,0.0,52744,137.35416666666666,192
9706,6.0,,,,59.0,,,,,8,note_on,,112.0,59.0,112.0,52752,137.375,192
9707,6.0,,,,59.0,,,,,236,note_on,,0.0,59.0,0.0,52988,137.98958333333331,192
9708,6.0,,,,59.0,,,,,184,note_on,,112.0,59.0,112.0,53172,138.46875,192
9709,6.0,,,,59.0,,,,,40,note_on,,0.0,59.0,0.0,53212,138.57291666666666,192
9710,6.0,,,,55.0,,,,,4,note_on,,112.0,55.0,112.0,53216,138.58333333333331,192
9711,6.0,,,,55.0,,,,,88,note_on,,0.0,55.0,0.0,53304,138.8125,192
9712,6.0,,,,59.0,,,,,24,note_on,,112.0,59.0,112.0,53328,138.875,192
9713,6.0,,,,59.0,,,,,88,note_on,,0.0,59.0,0.0,53416,139.10416666666666,192
9714,6.0,,,,55.0,,,,,8,note_on,,112.0,55.0,112.0,53424,139.125,192
9715,6.0,,,,55.0,,,,,88,note_on,,0.0,55.0,0.0,53512,139.35416666666666,192
9716,6.0,,,,59.0,,,,,8,note_on,,112.0,59.0,112.0,53520,139.375,192
9717,6.0,,,,59.0,,,,,88,note_on,,0.0,59.0,0.0,53608,139.60416666666666,192
9718,6.0,,,,55.0,,,,,8,note_on,,112.0,55.0,112.0,53616,139.625,192
9719,6.0,,,,55.0,,,,,88,note_on,,0.0,55.0,0.0,53704,139.85416666666666,192
9720,6.0,,,,59.0,,,,,236,note_on,,112.0,59.0,112.0,53940,140.46875,192
9721,6.0,,,,59.0,,,,,40,note_on,,0.0,59.0,0.0,53980,140.57291666666666,192
9722,6.0,,,,55.0,,,,,4,note_on,,112.0,55.0,112.0,53984,140.58333333333331,192
9723,6.0,,,,55.0,,,,,88,note_on,,0.0,55.0,0.0,54072,140.8125,192
9724,6.0,,,,59.0,,,,,24,note_on,,112.0,59.0,112.0,54096,140.875,192
9725,6.0,,,,59.0,,,,,88,note_on,,0.0,59.0,0.0,54184,141.10416666666666,192
9726,6.0,,,,55.0,,,,,8,note_on,,112.0,55.0,112.0,54192,141.125,192
9727,6.0,,,,55.0,,,,,88,note_on,,0.0,55.0,0.0,54280,141.35416666666666,192
9728,6.0,,,,59.0,,,,,8,note_on,,112.0,59.0,112.0,54288,141.375,192
9729,6.0,,,,59.0,,,,,236,note_on,,0.0,59.0,0.0,54524,141.98958333333331,192
9730,6.0,,,,60.0,,,,,184,note_on,,112.0,60.0,112.0,54708,142.46875,192
9731,6.0,,,,60.0,,,,,40,note_on,,0.0,60.0,0.0,54748,142.57291666666666,192
9732,6.0,,,,57.0,,,,,4,note_on,,112.0,57.0,112.0,54752,142.58333333333331,192
9733,6.0,,,,57.0,,,,,88,note_on,,0.0,57.0,0.0,54840,142.8125,192
9734,6.0,,,,60.0,,,,,24,note_on,,112.0,60.0,112.0,54864,142.875,192
9735,6.0,,,,60.0,,,,,88,note_on,,0.0,60.0,0.0,54952,143.10416666666666,192
9736,6.0,,,,57.0,,,,,8,note_on,,112.0,57.0,112.0,54960,143.125,192
9737,6.0,,,,57.0,,,,,88,note_on,,0.0,57.0,0.0,55048,143.35416666666666,192
9738,6.0,,,,60.0,,,,,8,note_on,,112.0,60.0,112.0,55056,143.375,192
9739,6.0,,,,60.0,,,,,88,note_on,,0.0,60.0,0.0,55144,143.60416666666666,192
9740,6.0,,,,57.0,,,,,8,note_on,,112.0,57.0,112.0,55152,143.625,192
9741,6.0,,,,57.0,,,,,88,note_on,,0.0,57.0,0.0,55240,143.85416666666666,192
9742,6.0,,,,59.0,,,,,236,note_on,,112.0,59.0,112.0,55476,144.46875,192
9743,6.0,,,,59.0,,,,,40,note_on,,0.0,59.0,0.0,55516,144.57291666666666,192
9744,6.0,,,,55.0,,,,,4,note_on,,112.0,55.0,112.0,55520,144.58333333333331,192
9745,6.0,,,,55.0,,,,,88,note_on,,0.0,55.0,0.0,55608,144.8125,192
9746,6.0,,,,59.0,,,,,24,note_on,,112.0,59.0,112.0,55632,144.875,192
9747,6.0,,,,59.0,,,,,88,note_on,,0.0,59.0,0.0,55720,145.10416666666666,192
9748,6.0,,,,55.0,,,,,8,note_on,,112.0,55.0,112.0,55728,145.125,192
9749,6.0,,,,55.0,,,,,88,note_on,,0.0,55.0,0.0,55816,145.35416666666666,192
9750,6.0,,,,59.0,,,,,8,note_on,,112.0,59.0,112.0,55824,145.375,192
9751,6.0,,,,59.0,,,,,236,note_on,,0.0,59.0,0.0,56060,145.98958333333331,192
9752,6.0,,,,59.0,,,,,184,note_on,,112.0,59.0,112.0,56244,146.46875,192
9753,6.0,,,,59.0,,,,,40,note_on,,0.0,59.0,0.0,56284,146.57291666666666,192
9754,6.0,,,,55.0,,,,,4,note_on,,112.0,55.0,112.0,56288,146.58333333333331,192
9755,6.0,,,,55.0,,,,,88,note_on,,0.0,55.0,0.0,56376,146.8125,192
9756,6.0,,,,59.0,,,,,24,note_on,,112.0,59.0,112.0,56400,146.875,192
9757,6.0,,,,59.0,,,,,88,note_on,,0.0,59.0,0.0,56488,147.10416666666666,192
9758,6.0,,,,55.0,,,,,8,note_on,,112.0,55.0,112.0,56496,147.125,192
9759,6.0,,,,55.0,,,,,88,note_on,,0.0,55.0,0.0,56584,147.35416666666666,192
9760,6.0,,,,59.0,,,,,8,note_on,,112.0,59.0,112.0,56592,147.375,192
9761,6.0,,,,59.0,,,,,88,note_on,,0.0,59.0,0.0,56680,147.60416666666666,192
9762,6.0,,,,55.0,,,,,8,note_on,,112.0,55.0,112.0,56688,147.625,192
9763,6.0,,,,55.0,,,,,88,note_on,,0.0,55.0,0.0,56776,147.85416666666666,192
9764,6.0,,,,59.0,,,,,236,note_on,,112.0,59.0,112.0,57012,148.46875,192
9765,6.0,,,,59.0,,,,,40,note_on,,0.0,59.0,0.0,57052,148.57291666666666,192
9766,6.0,,,,55.0,,,,,4,note_on,,112.0,55.0,112.0,57056,148.58333333333331,192
9767,6.0,,,,55.0,,,,,88,note_on,,0.0,55.0,0.0,57144,148.8125,192
9768,6.0,,,,59.0,,,,,24,note_on,,112.0,59.0,112.0,57168,148.875,192
9769,6.0,,,,59.0,,,,,88,note_on,,0.0,59.0,0.0,57256,149.10416666666666,192
9770,6.0,,,,55.0,,,,,8,note_on,,112.0,55.0,112.0,57264,149.125,192
9771,6.0,,,,55.0,,,,,88,note_on,,0.0,55.0,0.0,57352,149.35416666666666,192
9772,6.0,,,,59.0,,,,,8,note_on,,112.0,59.0,112.0,57360,149.375,192
9773,6.0,,,,59.0,,,,,236,note_on,,0.0,59.0,0.0,57596,149.98958333333331,192
9774,6.0,,,,60.0,,,,,184,note_on,,112.0,60.0,112.0,57780,150.46875,192
9775,6.0,,,,60.0,,,,,40,note_on,,0.0,60.0,0.0,57820,150.57291666666666,192
9776,6.0,,,,57.0,,,,,4,note_on,,112.0,57.0,112.0,57824,150.58333333333331,192
9777,6.0,,,,57.0,,,,,88,note_on,,0.0,57.0,0.0,57912,150.8125,192
9778,6.0,,,,60.0,,,,,24,note_on,,112.0,60.0,112.0,57936,150.875,192
9779,6.0,,,,60.0,,,,,88,note_on,,0.0,60.0,0.0,58024,151.10416666666666,192
9780,6.0,,,,57.0,,,,,8,note_on,,112.0,57.0,112.0,58032,151.125,192
9781,6.0,,,,57.0,,,,,88,note_on,,0.0,57.0,0.0,58120,151.35416666666666,192
9782,6.0,,,,60.0,,,,,8,note_on,,112.0,60.0,112.0,58128,151.375,192
9783,6.0,,,,60.0,,,,,88,note_on,,0.0,60.0,0.0,58216,151.60416666666666,192
9784,6.0,,,,57.0,,,,,8,note_on,,112.0,57.0,112.0,58224,151.625,192
9785,6.0,,,,57.0,,,,,88,note_on,,0.0,57.0,0.0,58312,151.85416666666666,192
