     ,channel ,clocks_per_click ,control ,denominator ,name                                     ,notated_32nd_notes_per_beat ,note ,numerator ,pitch  ,program ,tempo    ,time   ,type           ,value ,velocity ,note_midi_value ,note_velocity ,note_time ,note_seconds           ,tpb ,channel_chunk ,instrument
117  ,0.0     ,                 ,        ,            ,                                         ,                            ,45.0 ,          ,       ,        ,         ,0      ,note_on        ,      ,95.0     ,45.0            ,95.0          ,49890     ,51.96875               ,480 ,0.0_12.0      ,Overdriven Guitar
118  ,0.0     ,                 ,        ,            ,                                         ,                            ,57.0 ,          ,       ,        ,         ,29     ,note_off       ,      ,80.0     ,57.0            ,80.0          ,49919     ,51.998958333333334     ,480 ,0.0_12.0      ,Overdriven Guitar
119  ,0.0     ,                 ,        ,            ,                                         ,                            ,52.0 ,          ,       ,        ,         ,0      ,note_off       ,      ,80.0     ,52.0            ,80.0          ,49919     ,51.998958333333334     ,480 ,0.0_12.0      ,Overdriven Guitar
120  ,0.0     ,                 ,        ,            ,                                         ,                            ,45.0 ,          ,       ,        ,         ,0      ,note_off       ,      ,80.0     ,45.0            ,80.0          ,49919     ,51.998958333333334     ,480 ,0.0_12.0      ,Overdriven Guitar
121  ,0.0     ,                 ,        ,            ,                                         ,                            ,64.0 ,          ,       ,        ,         ,1      ,note_off       ,      ,80.0     ,64.0            ,80.0          ,49920     ,52.0                   ,480 ,0.0_13.0      ,Overdriven Guitar
122  ,0.0     ,                 ,        ,            ,                                         ,                            ,61.0 ,          ,       ,        ,         ,0      ,note_off       ,      ,80.0     ,61.0            ,80.0          ,49920     ,52.0                   ,480 ,0.0_13.0      ,Overdriven Guitar
123  ,0.0     ,                 ,        ,            ,                                         ,                            ,57.0 ,          ,       ,        ,         ,0      ,note_off       ,      ,80.0     ,57.0            ,80.0          ,49920     ,52.0                   ,480 ,0.0_13.0      ,Overdriven Guitar
124  ,0.0     ,                 ,        ,            ,                                         ,                            ,52.0 ,          ,       ,        ,         ,0      ,note_off       ,      ,80.0     ,52.0            ,80.0          ,49920     ,52.0                   ,480 ,0.0_13.0      ,Overdriven Guitar
125  ,0.0     ,                 ,        ,            ,                                         ,                            ,45.0 ,          ,       ,        ,         ,0      ,note_off       ,      ,80.0     ,45.0            ,80.0          ,49920     ,52.0                   ,480 ,0.0_13.0      ,Overdriven Guitar
126  ,0.0     ,                 ,        ,            ,                                         ,                            ,40.0 ,          ,       ,        ,         ,0      ,note_off       ,      ,80.0     ,40.0            ,80.0          ,49920     ,52.0                   ,480 ,0.0_13.0      ,Overdriven Guitar
127  ,0.0     ,                 ,        ,            ,                                         ,                            ,64.0 ,          ,       ,        ,         ,0      ,note_on        ,      ,95.0     ,64.0            ,95.0          ,49920     ,52.0                   ,480 ,0.0_13.0      ,Overdriven Guitar
128  ,0.0     ,                 ,        ,            ,                                         ,                            ,59.0 ,          ,       ,        ,         ,0      ,note_on        ,      ,95.0     ,59.0            ,95.0          ,49920     ,52.0                   ,480 ,0.0_13.0      ,Overdriven Guitar
129  ,0.0     ,                 ,        ,            ,                                         ,                            ,52.0 ,          ,       ,        ,         ,0      ,note_on        ,      ,95.0     ,52.0            ,95.0          ,49920     ,52.0                   ,480 ,0.0_13.0      ,Overdriven Guitar
130  ,0.0     ,                 ,        ,            ,                                         ,                            ,64.0 ,          ,       ,        ,         ,720    ,note_off       ,      ,80.0     ,64.0            ,80.0          ,50640     ,52.75                  ,480 ,0.0_13.0      ,Overdriven Guitar
131  ,0.0     ,                 ,        ,            ,                                         ,                            ,59.0 ,          ,       ,        ,         ,0      ,note_off       ,      ,80.0     ,59.0            ,80.0          ,50640     ,52.75                  ,480 ,0.0_13.0      ,Overdriven Guitar
132  ,0.0     ,                 ,        ,            ,                                         ,                            ,52.0 ,          ,       ,        ,         ,0      ,note_off       ,      ,80.0     ,52.0            ,80.0          ,50640     ,52.75                  ,480 ,0.0_13.0      ,Overdriven Guitar
133  ,1.0     ,                 ,        ,            ,                                         ,                            ,64.0 ,          ,       ,        ,         ,0      ,note_on        ,      ,95.0     ,64.0            ,95.0          ,0         ,0.0                    ,480 ,1.0_0.0       ,Overdriven Guitar
134  ,1.0     ,                 ,        ,            ,                                         ,                            ,59.0 ,          ,       ,        ,         ,0      ,note_on        ,      ,95.0     ,59.0            ,95.0          ,0         ,0.0                    ,480 ,1.0_0.0       ,Overdriven Guitar
135  ,1.0     ,                 ,        ,            ,                                         ,                            ,52.0 ,          ,       ,        ,         ,0      ,note_on        ,      ,95.0     ,52.0            ,95.0          ,0         ,0.0                    ,480 ,1.0_0.0       ,Overdriven Guitar
136  ,1.0     ,                 ,        ,            ,                                         ,                            ,     ,          ,640.0  ,        ,         ,120    ,pitchwheel     ,      ,         ,                ,              ,120       ,0.125                  ,480 ,1.0_0.0       ,Overdriven Guitar
137  ,1.0     ,                 ,        ,            ,                                         ,                            ,     ,          ,640.0  ,        ,         ,0      ,pitchwheel     ,      ,         ,                ,              ,120       ,0.125                  ,480 ,1.0_0.0       ,Overdriven Guitar
138  ,1.0     ,                 ,        ,            ,                                         ,                            ,     ,          ,640.0  ,        ,         ,0      ,pitchwheel     ,      ,         ,                ,              ,120       ,0.125                  ,480 ,1.0_0.0       ,Overdriven Guitar
139  ,1.0     ,                 ,        ,            ,                                         ,                            ,     ,          ,1408.0 ,        ,         ,60     ,pitchwheel     ,      ,         ,                ,              ,180       ,0.1875                 ,480 ,1.0_0.0       ,Overdriven Guitar
140  ,1.0     ,                 ,        ,            ,                                         ,                            ,     ,          ,1408.0 ,        ,         ,0      ,pitchwheel     ,      ,         ,                ,              ,180       ,0.1875                 ,480 ,1.0_0.0       ,Overdriven Guitar
141  ,1.0     ,                 ,        ,            ,                                         ,                            ,     ,          ,1408.0 ,        ,         ,0      ,pitchwheel     ,      ,         ,                ,              ,180       ,0.1875                 ,480 ,1.0_0.0       ,Overdriven Guitar
