,channel,clocks_per_click,control,denominator,name,notated_32nd_notes_per_beat,note,numerator,pitch,program,tempo,text,time,type,value,velocity,note_midi_value,note_velocity,note_time,note_seconds,tpb,channel_chunk,instrument
1814,0.0,,,,,,43.0,,,,,,0,note_off,,80.0,43.0,80.0,109440,114.0,480,0.0_28.0,Distortion Guitar
1815,0.0,,,,,,52.0,,,,,,0,note_on,,95.0,52.0,95.0,109440,114.0,480,0.0_28.0,Distortion Guitar
1816,0.0,,,,,,47.0,,,,,,0,note_on,,95.0,47.0,95.0,109440,114.0,480,0.0_28.0,Distortion Guitar
1817,0.0,,,,,,40.0,,,,,,0,note_on,,95.0,40.0,95.0,109440,114.0,480,0.0_28.0,Distortion Guitar
1818,0.0,,,,,,52.0,,,,,,240,note_off,,80.0,52.0,80.0,109680,114.25,480,0.0_28.0,Distortion Guitar
1819,0.0,,,,,,47.0,,,,,,0,note_off,,80.0,47.0,80.0,109680,114.25,480,0.0_28.0,Distortion Guitar
1820,0.0,,,,,,40.0,,,,,,0,note_off,,80.0,40.0,80.0,109680,114.25,480,0.0_28.0,Distortion Guitar
1821,0.0,,,,,,52.0,,,,,,240,note_on,,76.0,52.0,76.0,109920,114.5,480,0.0_28.0,Distortion Guitar
1822,0.0,,,,,,47.0,,,,,,0,note_on,,76.0,47.0,76.0,109920,114.5,480,0.0_28.0,Distortion Guitar
1823,0.0,,,,,,40.0,,,,,,0,note_on,,76.0,40.0,76.0,109920,114.5,480,0.0_28.0,Distortion Guitar
1824,0.0,,,,,,52.0,,,,,,360,note_off,,80.0,52.0,80.0,110280,114.875,480,0.0_28.0,Distortion Guitar
1825,0.0,,,,,,47.0,,,,,,0,note_off,,80.0,47.0,80.0,110280,114.875,480,0.0_28.0,Distortion Guitar
1826,0.0,,,,,,40.0,,,,,,0,note_off,,80.0,40.0,80.0,110280,114.875,480,0.0_28.0,Distortion Guitar
1827,0.0,,,,,,52.0,,,,,,120,note_on,,76.0,52.0,76.0,110400,115.0,480,0.0_28.0,Distortion Guitar
1828,0.0,,,,,,47.0,,,,,,0,note_on,,76.0,47.0,76.0,110400,115.0,480,0.0_28.0,Distortion Guitar
1829,0.0,,,,,,40.0,,,,,,0,note_on,,76.0,40.0,76.0,110400,115.0,480,0.0_28.0,Distortion Guitar
1830,0.0,,,,,,52.0,,,,,,360,note_off,,80.0,52.0,80.0,110760,115.375,480,0.0_28.0,Distortion Guitar
1831,0.0,,,,,,47.0,,,,,,0,note_off,,80.0,47.0,80.0,110760,115.375,480,0.0_28.0,Distortion Guitar
1832,0.0,,,,,,40.0,,,,,,0,note_off,,80.0,40.0,80.0,110760,115.375,480,0.0_28.0,Distortion Guitar
1833,0.0,,,,,,52.0,,,,,,120,note_on,,76.0,52.0,76.0,110880,115.5,480,0.0_28.0,Distortion Guitar
1834,0.0,,,,,,47.0,,,,,,0,note_on,,76.0,47.0,76.0,110880,115.5,480,0.0_28.0,Distortion Guitar
1835,0.0,,,,,,40.0,,,,,,0,note_on,,76.0,40.0,76.0,110880,115.5,480,0.0_28.0,Distortion Guitar
1836,0.0,,,,,,52.0,,,,,,360,note_off,,80.0,52.0,80.0,111240,115.875,480,0.0_28.0,Distortion Guitar
1837,0.0,,,,,,47.0,,,,,,0,note_off,,80.0,47.0,80.0,111240,115.875,480,0.0_28.0,Distortion Guitar
1838,0.0,,,,,,40.0,,,,,,0,note_off,,80.0,40.0,80.0,111240,115.875,480,0.0_28.0,Distortion Guitar
1839,0.0,,,,,,52.0,,,,,,120,note_on,,76.0,52.0,76.0,111360,116.0,480,0.0_29.0,Distortion Guitar
1840,0.0,,,,,,47.0,,,,,,0,note_on,,76.0,47.0,76.0,111360,116.0,480,0.0_29.0,Distortion Guitar
1841,0.0,,,,,,40.0,,,,,,0,note_on,,76.0,40.0,76.0,111360,116.0,480,0.0_29.0,Distortion Guitar
1842,0.0,,,,,,52.0,,,,,,360,note_off,,80.0,52.0,80.0,111720,116.375,480,0.0_29.0,Distortion Guitar
1843,0.0,,,,,,47.0,,,,,,0,note_off,,80.0,47.0,80.0,111720,116.375,480,0.0_29.0,Distortion Guitar
1844,0.0,,,,,,40.0,,,,,,0,note_off,,80.0,40.0,80.0,111720,116.375,480,0.0_29.0,Distortion Guitar
1845,0.0,,,,,,52.0,,,,,,120,note_on,,76.0,52.0,76.0,111840,116.5,480,0.0_29.0,Distortion Guitar
1846,0.0,,,,,,47.0,,,,,,0,note_on,,76.0,47.0,76.0,111840,116.5,480,0.0_29.0,Distortion Guitar
1847,0.0,,,,,,40.0,,,,,,0,note_on,,76.0,40.0,76.0,111840,116.5,480,0.0_29.0,Distortion Guitar
1848,0.0,,,,,,52.0,,,,,,360,note_off,,80.0,52.0,80.0,112200,116.875,480,0.0_29.0,Distortion Guitar
1849,0.0,,,,,,47.0,,,,,,0,note_off,,80.0,47.0,80.0,112200,116.875,480,0.0_29.0,Distortion Guitar
1850,0.0,,,,,,40.0,,,,,,0,note_off,,80.0,40.0,80.0,112200,116.875,480,0.0_29.0,Distortion Guitar
1851,0.0,,,,,,52.0,,,,,,120,note_on,,76.0,52.0,76.0,112320,117.0,480,0.0_29.0,Distortion Guitar
1852,0.0,,,,,,47.0,,,,,,0,note_on,,76.0,47.0,76.0,112320,117.0,480,0.0_29.0,Distortion Guitar
1853,0.0,,,,,,40.0,,,,,,0,note_on,,76.0,40.0,76.0,112320,117.0,480,0.0_29.0,Distortion Guitar
1854,0.0,,,,,,52.0,,,,,,360,note_off,,80.0,52.0,80.0,112680,117.375,480,0.0_29.0,Distortion Guitar
1855,0.0,,,,,,47.0,,,,,,0,note_off,,80.0,47.0,80.0,112680,117.375,480,0.0_29.0,Distortion Guitar
1856,0.0,,,,,,40.0,,,,,,0,note_off,,80.0,40.0,80.0,112680,117.375,480,0.0_29.0,Distortion Guitar
1857,0.0,,,,,,52.0,,,,,,120,note_on,,95.0,52.0,95.0,112800,117.5,480,0.0_29.0,Distortion Guitar
1858,0.0,,,,,,47.0,,,,,,0,note_on,,95.0,47.0,95.0,112800,117.5,480,0.0_29.0,Distortion Guitar
1859,0.0,,,,,,40.0,,,,,,0,note_on,,95.0,40.0,95.0,112800,117.5,480,0.0_29.0,Distortion Guitar
1860,0.0,,,,,,52.0,,,,,,120,note_off,,80.0,52.0,80.0,112920,117.625,480,0.0_29.0,Distortion Guitar
1861,0.0,,,,,,47.0,,,,,,0,note_off,,80.0,47.0,80.0,112920,117.625,480,0.0_29.0,Distortion Guitar
1862,0.0,,,,,,40.0,,,,,,0,note_off,,80.0,40.0,80.0,112920,117.625,480,0.0_29.0,Distortion Guitar
1863,0.0,,,,,,55.0,,,,,,0,note_on,,95.0,55.0,95.0,112920,117.625,480,0.0_29.0,Distortion Guitar
1864,0.0,,,,,,50.0,,,,,,0,note_on,,95.0,50.0,95.0,112920,117.625,480,0.0_29.0,Distortion Guitar
1865,0.0,,,,,,43.0,,,,,,0,note_on,,95.0,43.0,95.0,112920,117.625,480,0.0_29.0,Distortion Guitar
1866,0.0,,,,,,55.0,,,,,,360,note_off,,80.0,55.0,80.0,113280,118.0,480,0.0_29.0,Distortion Guitar
1867,0.0,,,,,,50.0,,,,,,0,note_off,,80.0,50.0,80.0,113280,118.0,480,0.0_29.0,Distortion Guitar
1868,0.0,,,,,,43.0,,,,,,0,note_off,,80.0,43.0,80.0,113280,118.0,480,0.0_29.0,Distortion Guitar
1869,0.0,,,,,,52.0,,,,,,0,note_on,,95.0,52.0,95.0,113280,118.0,480,0.0_29.0,Distortion Guitar
1870,0.0,,,,,,47.0,,,,,,0,note_on,,95.0,47.0,95.0,113280,118.0,480,0.0_29.0,Distortion Guitar
1871,0.0,,,,,,40.0,,,,,,0,note_on,,95.0,40.0,95.0,113280,118.0,480,0.0_29.0,Distortion Guitar
1872,0.0,,,,,,52.0,,,,,,240,note_off,,80.0,52.0,80.0,113520,118.25,480,0.0_29.0,Distortion Guitar
1873,0.0,,,,,,47.0,,,,,,0,note_off,,80.0,47.0,80.0,113520,118.25,480,0.0_29.0,Distortion Guitar
1874,0.0,,,,,,40.0,,,,,,0,note_off,,80.0,40.0,80.0,113520,118.25,480,0.0_29.0,Distortion Guitar
1875,0.0,,,,,,52.0,,,,,,240,note_on,,76.0,52.0,76.0,113760,118.5,480,0.0_29.0,Distortion Guitar
1876,0.0,,,,,,47.0,,,,,,0,note_on,,76.0,47.0,76.0,113760,118.5,480,0.0_29.0,Distortion Guitar
1877,0.0,,,,,,40.0,,,,,,0,note_on,,76.0,40.0,76.0,113760,118.5,480,0.0_29.0,Distortion Guitar
1878,0.0,,,,,,52.0,,,,,,360,note_off,,80.0,52.0,80.0,114120,118.875,480,0.0_29.0,Distortion Guitar
1879,0.0,,,,,,47.0,,,,,,0,note_off,,80.0,47.0,80.0,114120,118.875,480,0.0_29.0,Distortion Guitar
1880,0.0,,,,,,40.0,,,,,,0,note_off,,80.0,40.0,80.0,114120,118.875,480,0.0_29.0,Distortion Guitar
1881,0.0,,,,,,52.0,,,,,,120,note_on,,76.0,52.0,76.0,114240,119.0,480,0.0_29.0,Distortion Guitar
1882,0.0,,,,,,47.0,,,,,,0,note_on,,76.0,47.0,76.0,114240,119.0,480,0.0_29.0,Distortion Guitar
1883,0.0,,,,,,40.0,,,,,,0,note_on,,76.0,40.0,76.0,114240,119.0,480,0.0_29.0,Distortion Guitar
1884,0.0,,,,,,52.0,,,,,,360,note_off,,80.0,52.0,80.0,114600,119.375,480,0.0_29.0,Distortion Guitar
1885,0.0,,,,,,47.0,,,,,,0,note_off,,80.0,47.0,80.0,114600,119.375,480,0.0_29.0,Distortion Guitar
1886,0.0,,,,,,40.0,,,,,,0,note_off,,80.0,40.0,80.0,114600,119.375,480,0.0_29.0,Distortion Guitar
1887,0.0,,,,,,52.0,,,,,,120,note_on,,76.0,52.0,76.0,114720,119.5,480,0.0_29.0,Distortion Guitar
1888,0.0,,,,,,47.0,,,,,,0,note_on,,76.0,47.0,76.0,114720,119.5,480,0.0_29.0,Distortion Guitar
1889,0.0,,,,,,40.0,,,,,,0,note_on,,76.0,40.0,76.0,114720,119.5,480,0.0_29.0,Distortion Guitar
1890,0.0,,,,,,52.0,,,,,,360,note_off,,80.0,52.0,80.0,115080,119.875,480,0.0_29.0,Distortion Guitar
1891,0.0,,,,,,47.0,,,,,,0,note_off,,80.0,47.0,80.0,115080,119.875,480,0.0_29.0,Distortion Guitar
1892,0.0,,,,,,40.0,,,,,,0,note_off,,80.0,40.0,80.0,115080,119.875,480,0.0_29.0,Distortion Guitar
1893,0.0,,,,,,52.0,,,,,,120,note_on,,76.0,52.0,76.0,115200,120.0,480,0.0_30.0,Distortion Guitar
1894,0.0,,,,,,47.0,,,,,,0,note_on,,76.0,47.0,76.0,115200,120.0,480,0.0_30.0,Distortion Guitar
1895,0.0,,,,,,40.0,,,,,,0,note_on,,76.0,40.0,76.0,115200,120.0,480,0.0_30.0,Distortion Guitar
1896,0.0,,,,,,52.0,,,,,,360,note_off,,80.0,52.0,80.0,115560,120.375,480,0.0_30.0,Distortion Guitar
1897,0.0,,,,,,47.0,,,,,,0,note_off,,80.0,47.0,80.0,115560,120.375,480,0.0_30.0,Distortion Guitar
1898,0.0,,,,,,40.0,,,,,,0,note_off,,80.0,40.0,80.0,115560,120.375,480,0.0_30.0,Distortion Guitar
1899,0.0,,,,,,52.0,,,,,,120,note_on,,76.0,52.0,76.0,115680,120.5,480,0.0_30.0,Distortion Guitar
1900,0.0,,,,,,47.0,,,,,,0,note_on,,76.0,47.0,76.0,115680,120.5,480,0.0_30.0,Distortion Guitar
1901,0.0,,,,,,40.0,,,,,,0,note_on,,76.0,40.0,76.0,115680,120.5,480,0.0_30.0,Distortion Guitar
1902,0.0,,,,,,52.0,,,,,,360,note_off,,80.0,52.0,80.0,116040,120.875,480,0.0_30.0,Distortion Guitar
1903,0.0,,,,,,47.0,,,,,,0,note_off,,80.0,47.0,80.0,116040,120.875,480,0.0_30.0,Distortion Guitar
1904,0.0,,,,,,40.0,,,,,,0,note_off,,80.0,40.0,80.0,116040,120.875,480,0.0_30.0,Distortion Guitar
1905,0.0,,,,,,52.0,,,,,,120,note_on,,76.0,52.0,76.0,116160,121.0,480,0.0_30.0,Distortion Guitar
1906,0.0,,,,,,47.0,,,,,,0,note_on,,76.0,47.0,76.0,116160,121.0,480,0.0_30.0,Distortion Guitar
1907,0.0,,,,,,40.0,,,,,,0,note_on,,76.0,40.0,76.0,116160,121.0,480,0.0_30.0,Distortion Guitar
1908,0.0,,,,,,52.0,,,,,,360,note_off,,80.0,52.0,80.0,116520,121.375,480,0.0_30.0,Distortion Guitar
1909,0.0,,,,,,47.0,,,,,,0,note_off,,80.0,47.0,80.0,116520,121.375,480,0.0_30.0,Distortion Guitar
1910,0.0,,,,,,40.0,,,,,,0,note_off,,80.0,40.0,80.0,116520,121.375,480,0.0_30.0,Distortion Guitar
1911,0.0,,,,,,52.0,,,,,,120,note_on,,95.0,52.0,95.0,116640,121.5,480,0.0_30.0,Distortion Guitar
1912,0.0,,,,,,47.0,,,,,,0,note_on,,95.0,47.0,95.0,116640,121.5,480,0.0_30.0,Distortion Guitar
1913,0.0,,,,,,40.0,,,,,,0,note_on,,95.0,40.0,95.0,116640,121.5,480,0.0_30.0,Distortion Guitar
1914,0.0,,,,,,52.0,,,,,,120,note_off,,80.0,52.0,80.0,116760,121.625,480,0.0_30.0,Distortion Guitar
1915,0.0,,,,,,47.0,,,,,,0,note_off,,80.0,47.0,80.0,116760,121.625,480,0.0_30.0,Distortion Guitar
1916,0.0,,,,,,40.0,,,,,,0,note_off,,80.0,40.0,80.0,116760,121.625,480,0.0_30.0,Distortion Guitar
1917,0.0,,,,,,55.0,,,,,,0,note_on,,95.0,55.0,95.0,116760,121.625,480,0.0_30.0,Distortion Guitar
1918,0.0,,,,,,50.0,,,,,,0,note_on,,95.0,50.0,95.0,116760,121.625,480,0.0_30.0,Distortion Guitar
1919,0.0,,,,,,43.0,,,,,,0,note_on,,95.0,43.0,95.0,116760,121.625,480,0.0_30.0,Distortion Guitar
1920,0.0,,,,,,55.0,,,,,,360,note_off,,80.0,55.0,80.0,117120,122.0,480,0.0_30.0,Distortion Guitar
1921,0.0,,,,,,50.0,,,,,,0,note_off,,80.0,50.0,80.0,117120,122.0,480,0.0_30.0,Distortion Guitar
1922,0.0,,,,,,43.0,,,,,,0,note_off,,80.0,43.0,80.0,117120,122.0,480,0.0_30.0,Distortion Guitar
1923,0.0,,,,,,52.0,,,,,,0,note_on,,95.0,52.0,95.0,117120,122.0,480,0.0_30.0,Distortion Guitar
1924,0.0,,,,,,47.0,,,,,,0,note_on,,95.0,47.0,95.0,117120,122.0,480,0.0_30.0,Distortion Guitar
1925,0.0,,,,,,40.0,,,,,,0,note_on,,95.0,40.0,95.0,117120,122.0,480,0.0_30.0,Distortion Guitar
1926,0.0,,,,,,52.0,,,,,,240,note_off,,80.0,52.0,80.0,117360,122.25,480,0.0_30.0,Distortion Guitar
1927,0.0,,,,,,47.0,,,,,,0,note_off,,80.0,47.0,80.0,117360,122.25,480,0.0_30.0,Distortion Guitar
1928,0.0,,,,,,40.0,,,,,,0,note_off,,80.0,40.0,80.0,117360,122.25,480,0.0_30.0,Distortion Guitar
1929,0.0,,,,,,52.0,,,,,,240,note_on,,76.0,52.0,76.0,117600,122.5,480,0.0_30.0,Distortion Guitar
1930,0.0,,,,,,47.0,,,,,,0,note_on,,76.0,47.0,76.0,117600,122.5,480,0.0_30.0,Distortion Guitar
1931,0.0,,,,,,40.0,,,,,,0,note_on,,76.0,40.0,76.0,117600,122.5,480,0.0_30.0,Distortion Guitar
1932,0.0,,,,,,52.0,,,,,,360,note_off,,80.0,52.0,80.0,117960,122.875,480,0.0_30.0,Distortion Guitar
1933,0.0,,,,,,47.0,,,,,,0,note_off,,80.0,47.0,80.0,117960,122.875,480,0.0_30.0,Distortion Guitar
1934,0.0,,,,,,40.0,,,,,,0,note_off,,80.0,40.0,80.0,117960,122.875,480,0.0_30.0,Distortion Guitar
1935,0.0,,,,,,52.0,,,,,,120,note_on,,76.0,52.0,76.0,118080,123.0,480,0.0_30.0,Distortion Guitar
1936,0.0,,,,,,47.0,,,,,,0,note_on,,76.0,47.0,76.0,118080,123.0,480,0.0_30.0,Distortion Guitar
1937,0.0,,,,,,40.0,,,,,,0,note_on,,76.0,40.0,76.0,118080,123.0,480,0.0_30.0,Distortion Guitar
1938,0.0,,,,,,52.0,,,,,,360,note_off,,80.0,52.0,80.0,118440,123.375,480,0.0_30.0,Distortion Guitar
1939,0.0,,,,,,47.0,,,,,,0,note_off,,80.0,47.0,80.0,118440,123.375,480,0.0_30.0,Distortion Guitar
1940,0.0,,,,,,40.0,,,,,,0,note_off,,80.0,40.0,80.0,118440,123.375,480,0.0_30.0,Distortion Guitar
1941,0.0,,,,,,52.0,,,,,,120,note_on,,76.0,52.0,76.0,118560,123.5,480,0.0_30.0,Distortion Guitar
1942,0.0,,,,,,47.0,,,,,,0,note_on,,76.0,47.0,76.0,118560,123.5,480,0.0_30.0,Distortion Guitar
1943,0.0,,,,,,40.0,,,,,,0,note_on,,76.0,40.0,76.0,118560,123.5,480,0.0_30.0,Distortion Guitar
1944,0.0,,,,,,52.0,,,,,,360,note_off,,80.0,52.0,80.0,118920,123.875,480,0.0_30.0,Distortion Guitar
1945,0.0,,,,,,47.0,,,,,,0,note_off,,80.0,47.0,80.0,118920,123.875,480,0.0_30.0,Distortion Guitar
1946,0.0,,,,,,40.0,,,,,,0,note_off,,80.0,40.0,80.0,118920,123.875,480,0.0_30.0,Distortion Guitar
1947,0.0,,,,,,52.0,,,,,,120,note_on,,76.0,52.0,76.0,119040,124.0,480,0.0_31.0,Distortion Guitar
1948,0.0,,,,,,47.0,,,,,,0,note_on,,76.0,47.0,76.0,119040,124.0,480,0.0_31.0,Distortion Guitar
1949,0.0,,,,,,40.0,,,,,,0,note_on,,76.0,40.0,76.0,119040,124.0,480,0.0_31.0,Distortion Guitar
1950,0.0,,,,,,52.0,,,,,,360,note_off,,80.0,52.0,80.0,119400,124.375,480,0.0_31.0,Distortion Guitar
1951,0.0,,,,,,47.0,,,,,,0,note_off,,80.0,47.0,80.0,119400,124.375,480,0.0_31.0,Distortion Guitar
1952,0.0,,,,,,40.0,,,,,,0,note_off,,80.0,40.0,80.0,119400,124.375,480,0.0_31.0,Distortion Guitar
1953,0.0,,,,,,52.0,,,,,,120,note_on,,76.0,52.0,76.0,119520,124.5,480,0.0_31.0,Distortion Guitar
1954,0.0,,,,,,47.0,,,,,,0,note_on,,76.0,47.0,76.0,119520,124.5,480,0.0_31.0,Distortion Guitar
1955,0.0,,,,,,40.0,,,,,,0,note_on,,76.0,40.0,76.0,119520,124.5,480,0.0_31.0,Distortion Guitar
1956,0.0,,,,,,52.0,,,,,,360,note_off,,80.0,52.0,80.0,119880,124.875,480,0.0_31.0,Distortion Guitar
1957,0.0,,,,,,47.0,,,,,,0,note_off,,80.0,47.0,80.0,119880,124.875,480,0.0_31.0,Distortion Guitar
1958,0.0,,,,,,40.0,,,,,,0,note_off,,80.0,40.0,80.0,119880,124.875,480,0.0_31.0,Distortion Guitar
1959,0.0,,,,,,52.0,,,,,,120,note_on,,76.0,52.0,76.0,120000,125.0,480,0.0_31.0,Distortion Guitar
1960,0.0,,,,,,47.0,,,,,,0,note_on,,76.0,47.0,76.0,120000,125.0,480,0.0_31.0,Distortion Guitar
1961,0.0,,,,,,40.0,,,,,,0,note_on,,76.0,40.0,76.0,120000,125.0,480,0.0_31.0,Distortion Guitar
1962,0.0,,,,,,52.0,,,,,,360,note_off,,80.0,52.0,80.0,120360,125.375,480,0.0_31.0,Distortion Guitar
1963,0.0,,,,,,47.0,,,,,,0,note_off,,80.0,47.0,80.0,120360,125.375,480,0.0_31.0,Distortion Guitar
1964,0.0,,,,,,40.0,,,,,,0,note_off,,80.0,40.0,80.0,120360,125.375,480,0.0_31.0,Distortion Guitar
1965,0.0,,,,,,52.0,,,,,,120,note_on,,95.0,52.0,95.0,120480,125.5,480,0.0_31.0,Distortion Guitar
1966,0.0,,,,,,47.0,,,,,,0,note_on,,95.0,47.0,95.0,120480,125.5,480,0.0_31.0,Distortion Guitar
1967,0.0,,,,,,40.0,,,,,,0,note_on,,95.0,40.0,95.0,120480,125.5,480,0.0_31.0,Distortion Guitar
1968,0.0,,,,,,52.0,,,,,,120,note_off,,80.0,52.0,80.0,120600,125.625,480,0.0_31.0,Distortion Guitar
1969,0.0,,,,,,47.0,,,,,,0,note_off,,80.0,47.0,80.0,120600,125.625,480,0.0_31.0,Distortion Guitar
1970,0.0,,,,,,40.0,,,,,,0,note_off,,80.0,40.0,80.0,120600,125.625,480,0.0_31.0,Distortion Guitar
1971,0.0,,,,,,55.0,,,,,,0,note_on,,95.0,55.0,95.0,120600,125.625,480,0.0_31.0,Distortion Guitar
1972,0.0,,,,,,50.0,,,,,,0,note_on,,95.0,50.0,95.0,120600,125.625,480,0.0_31.0,Distortion Guitar
1973,0.0,,,,,,43.0,,,,,,0,note_on,,95.0,43.0,95.0,120600,125.625,480,0.0_31.0,Distortion Guitar
1974,0.0,,,,,,55.0,,,,,,360,note_off,,80.0,55.0,80.0,120960,126.0,480,0.0_31.0,Distortion Guitar
1975,0.0,,,,,,50.0,,,,,,0,note_off,,80.0,50.0,80.0,120960,126.0,480,0.0_31.0,Distortion Guitar
1976,0.0,,,,,,43.0,,,,,,0,note_off,,80.0,43.0,80.0,120960,126.0,480,0.0_31.0,Distortion Guitar
1977,0.0,,,,,,52.0,,,,,,0,note_on,,95.0,52.0,95.0,120960,126.0,480,0.0_31.0,Distortion Guitar
1978,0.0,,,,,,47.0,,,,,,0,note_on,,95.0,47.0,95.0,120960,126.0,480,0.0_31.0,Distortion Guitar
1979,0.0,,,,,,40.0,,,,,,0,note_on,,95.0,40.0,95.0,120960,126.0,480,0.0_31.0,Distortion Guitar
1980,0.0,,,,,,52.0,,,,,,240,note_off,,80.0,52.0,80.0,121200,126.25,480,0.0_31.0,Distortion Guitar
1981,0.0,,,,,,47.0,,,,,,0,note_off,,80.0,47.0,80.0,121200,126.25,480,0.0_31.0,Distortion Guitar
1982,0.0,,,,,,40.0,,,,,,0,note_off,,80.0,40.0,80.0,121200,126.25,480,0.0_31.0,Distortion Guitar
1983,1.0,,,,,,55.0,,,,,,0,note_on,,95.0,55.0,95.0,3840,4.0,480,1.0_1.0,Distortion Guitar
1984,1.0,,,,,,,,0.0,,,,0,pitchwheel,,,,,3840,4.0,480,1.0_1.0,Distortion Guitar
1985,1.0,,,,,,,,256.0,,,,16,pitchwheel,,,,,3856,4.016666666666667,480,1.0_1.0,Distortion Guitar
1986,1.0,,,,,,,,1152.0,,,,16,pitchwheel,,,,,3872,4.033333333333333,480,1.0_1.0,Distortion Guitar
1987,1.0,,,,,,,,1408.0,,,,16,pitchwheel,,,,,3888,4.05,480,1.0_1.0,Distortion Guitar
1988,1.0,,,,,,,,640.0,,,,48,pitchwheel,,,,,3936,4.1,480,1.0_1.0,Distortion Guitar
1989,1.0,,,,,,,,128.0,,,,16,pitchwheel,,,,,3952,4.116666666666666,480,1.0_1.0,Distortion Guitar
1990,1.0,,,,,,,,0.0,,,,16,pitchwheel,,,,,3968,4.133333333333333,480,1.0_1.0,Distortion Guitar
1991,1.0,,,,,,55.0,,,,,,112,note_off,,80.0,55.0,80.0,4080,4.25,480,1.0_1.0,Distortion Guitar
1992,1.0,,,,,,,,0.0,,,,0,pitchwheel,,,,,4080,4.25,480,1.0_1.0,Distortion Guitar
1993,0.0,,,,,,55.0,,,,,,0,note_on,,95.0,55.0,95.0,121200,126.25,480,0.0_31.0,Distortion Guitar
1994,0.0,,,,,,55.0,,,,,,120,note_off,,80.0,55.0,80.0,121320,126.375,480,0.0_31.0,Distortion Guitar
1995,0.0,,,,,,54.0,,,,,,0,note_on,,95.0,54.0,95.0,121320,126.375,480,0.0_31.0,Distortion Guitar
1996,0.0,,,,,,54.0,,,,,,120,note_off,,80.0,54.0,80.0,121440,126.5,480,0.0_31.0,Distortion Guitar
1997,0.0,,,,,,50.0,,,,,,0,note_on,,95.0,50.0,95.0,121440,126.5,480,0.0_31.0,Distortion Guitar
1998,0.0,,,,,,50.0,,,,,,120,note_off,,80.0,50.0,80.0,121560,126.625,480,0.0_31.0,Distortion Guitar
1999,0.0,,,,,,50.0,,,,,,0,note_on,,95.0,50.0,95.0,121560,126.625,480,0.0_31.0,Distortion Guitar
2000,0.0,,,,,,50.0,,,,,,240,note_off,,80.0,50.0,80.0,121800,126.875,480,0.0_31.0,Distortion Guitar
2001,0.0,,,,,,49.0,,,,,,0,note_on,,95.0,49.0,95.0,121800,126.875,480,0.0_31.0,Distortion Guitar
2002,0.0,,,,,,49.0,,,,,,120,note_off,,80.0,49.0,80.0,121920,127.0,480,0.0_31.0,Distortion Guitar
2003,0.0,,,,,,45.0,,,,,,0,note_on,,95.0,45.0,95.0,121920,127.0,480,0.0_31.0,Distortion Guitar
2004,0.0,,,,,,45.0,,,,,,240,note_off,,80.0,45.0,80.0,122160,127.25,480,0.0_31.0,Distortion Guitar
2005,0.0,,,,,,52.0,,,,,,0,note_on,,95.0,52.0,95.0,122160,127.25,480,0.0_31.0,Distortion Guitar
2006,0.0,,,,,,47.0,,,,,,0,note_on,,95.0,47.0,95.0,122160,127.25,480,0.0_31.0,Distortion Guitar
2007,0.0,,,,,,40.0,,,,,,0,note_on,,95.0,40.0,95.0,122160,127.25,480,0.0_31.0,Distortion Guitar
2008,0.0,,,,,,52.0,,,,,,20,note_off,,80.0,52.0,80.0,122180,127.27083333333333,480,0.0_31.0,Distortion Guitar
2009,0.0,,,,,,47.0,,,,,,0,note_off,,80.0,47.0,80.0,122180,127.27083333333333,480,0.0_31.0,Distortion Guitar
2010,0.0,,,,,,40.0,,,,,,0,note_off,,80.0,40.0,80.0,122180,127.27083333333333,480,0.0_31.0,Distortion Guitar
2011,0.0,,,,,,55.0,,,,,,100,note_on,,95.0,55.0,95.0,122280,127.375,480,0.0_31.0,Distortion Guitar
2012,0.0,,,,,,50.0,,,,,,0,note_on,,95.0,50.0,95.0,122280,127.375,480,0.0_31.0,Distortion Guitar
2013,0.0,,,,,,43.0,,,,,,0,note_on,,95.0,43.0,95.0,122280,127.375,480,0.0_31.0,Distortion Guitar
2014,0.0,,,,,,55.0,,,,,,360,note_off,,80.0,55.0,80.0,122640,127.75,480,0.0_31.0,Distortion Guitar
2015,0.0,,,,,,50.0,,,,,,0,note_off,,80.0,50.0,80.0,122640,127.75,480,0.0_31.0,Distortion Guitar
2016,0.0,,,,,,43.0,,,,,,0,note_off,,80.0,43.0,80.0,122640,127.75,480,0.0_31.0,Distortion Guitar
2017,0.0,,,,,,52.0,,,,,,0,note_on,,95.0,52.0,95.0,122640,127.75,480,0.0_31.0,Distortion Guitar
2018,0.0,,,,,,47.0,,,,,,0,note_on,,95.0,47.0,95.0,122640,127.75,480,0.0_31.0,Distortion Guitar
2019,0.0,,,,,,40.0,,,,,,0,note_on,,95.0,40.0,95.0,122640,127.75,480,0.0_31.0,Distortion Guitar
2020,0.0,,,,,,52.0,,,,,,240,note_off,,80.0,52.0,80.0,122880,128.0,480,0.0_32.0,Distortion Guitar
2021,0.0,,,,,,47.0,,,,,,0,note_off,,80.0,47.0,80.0,122880,128.0,480,0.0_32.0,Distortion Guitar
2022,0.0,,,,,,40.0,,,,,,0,note_off,,80.0,40.0,80.0,122880,128.0,480,0.0_32.0,Distortion Guitar
2023,1.0,,,,,,55.0,,,,,,0,note_on,,95.0,55.0,95.0,4080,4.25,480,1.0_1.0,Distortion Guitar
