,channel,clocks_per_click,control,denominator,notated_32nd_notes_per_beat,note,numerator,pitch,program,tempo,time,type,value,velocity,note_midi_value,note_velocity,note_time,note_seconds,tpb,channel_chunk,instrument
234,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,15900,8.28125,960,0.0_2.0,Distortion Guitar
235,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,16140,8.40625,960,0.0_2.0,Distortion Guitar
236,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,16140,8.40625,960,0.0_2.0,Distortion Guitar
237,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,16380,8.53125,960,0.0_2.0,Distortion Guitar
238,0.0,,,,,39.0,,,,,240,note_on,,95.0,39.0,95.0,16620,8.65625,960,0.0_2.0,Distortion Guitar
239,1.0,,,,,49.0,,,,,180,note_on,,95.0,49.0,95.0,3480,1.8125,960,1.0_0.0,Distortion Guitar
240,0.0,,,,,39.0,,,,,60,note_off,,95.0,39.0,95.0,16680,8.6875,960,0.0_2.0,Distortion Guitar
241,1.0,,,,,49.0,,,,,0,note_off,,95.0,49.0,95.0,3480,1.8125,960,1.0_0.0,Distortion Guitar
242,1.0,,,,,51.0,,,,,0,note_on,,95.0,51.0,95.0,3480,1.8125,960,1.0_0.0,Distortion Guitar
243,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,16680,8.6875,960,0.0_2.0,Distortion Guitar
244,1.0,,,,,51.0,,,,,480,note_off,,95.0,51.0,95.0,3960,2.0625,960,1.0_0.0,Distortion Guitar
245,0.0,,,,,39.0,,,,,0,note_off,,95.0,39.0,95.0,16680,8.6875,960,0.0_2.0,Distortion Guitar
246,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,16680,8.6875,960,0.0_2.0,Distortion Guitar
247,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,16920,8.8125,960,0.0_2.0,Distortion Guitar
248,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,16920,8.8125,960,0.0_2.0,Distortion Guitar
249,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,17160,8.9375,960,0.0_2.0,Distortion Guitar
250,0.0,,,,,39.0,,,,,240,note_on,,95.0,39.0,95.0,17400,9.0625,960,0.0_2.0,Distortion Guitar
251,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,17640,9.1875,960,0.0_2.0,Distortion Guitar
252,0.0,,,,,61.0,,,,,0,note_on,,95.0,61.0,95.0,17640,9.1875,960,0.0_2.0,Distortion Guitar
253,0.0,,,,,54.0,,,,,0,note_on,,95.0,54.0,95.0,17640,9.1875,960,0.0_2.0,Distortion Guitar
254,0.0,,,,,61.0,,,,,480,note_off,,95.0,61.0,95.0,18120,9.4375,960,0.0_2.0,Distortion Guitar
255,0.0,,,,,54.0,,,,,0,note_off,,95.0,54.0,95.0,18120,9.4375,960,0.0_2.0,Distortion Guitar
256,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,18120,9.4375,960,0.0_2.0,Distortion Guitar
257,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,18360,9.5625,960,0.0_2.0,Distortion Guitar
258,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,18360,9.5625,960,0.0_2.0,Distortion Guitar
259,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,18600,9.6875,960,0.0_2.0,Distortion Guitar
260,0.0,,,,,60.0,,,,,0,note_on,,95.0,60.0,95.0,18600,9.6875,960,0.0_2.0,Distortion Guitar
261,0.0,,,,,53.0,,,,,0,note_on,,95.0,53.0,95.0,18600,9.6875,960,0.0_2.0,Distortion Guitar
262,0.0,,,,,60.0,,,,,480,note_off,,95.0,60.0,95.0,19080,9.9375,960,0.0_2.0,Distortion Guitar
263,0.0,,,,,53.0,,,,,0,note_off,,95.0,53.0,95.0,19080,9.9375,960,0.0_2.0,Distortion Guitar
264,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,19080,9.9375,960,0.0_2.0,Distortion Guitar
265,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,19320,10.0625,960,0.0_2.0,Distortion Guitar
266,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,19320,10.0625,960,0.0_2.0,Distortion Guitar
267,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,19560,10.1875,960,0.0_2.0,Distortion Guitar
268,0.0,,,,,39.0,,,,,240,note_on,,95.0,39.0,95.0,19800,10.3125,960,0.0_2.0,Distortion Guitar
269,1.0,,,,,49.0,,,,,180,note_on,,95.0,49.0,95.0,4140,2.15625,960,1.0_0.0,Distortion Guitar
270,0.0,,,,,39.0,,,,,60,note_off,,95.0,39.0,95.0,19860,10.34375,960,0.0_2.0,Distortion Guitar
271,1.0,,,,,49.0,,,,,0,note_off,,95.0,49.0,95.0,4140,2.15625,960,1.0_0.0,Distortion Guitar
272,1.0,,,,,51.0,,,,,0,note_on,,95.0,51.0,95.0,4140,2.15625,960,1.0_0.0,Distortion Guitar
273,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,19860,10.34375,960,0.0_2.0,Distortion Guitar
274,1.0,,,,,51.0,,,,,480,note_off,,95.0,51.0,95.0,4620,2.40625,960,1.0_0.0,Distortion Guitar
275,0.0,,,,,39.0,,,,,0,note_off,,95.0,39.0,95.0,19860,10.34375,960,0.0_2.0,Distortion Guitar
276,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,19860,10.34375,960,0.0_2.0,Distortion Guitar
277,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,20100,10.46875,960,0.0_2.0,Distortion Guitar
278,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,20100,10.46875,960,0.0_2.0,Distortion Guitar
279,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,20340,10.59375,960,0.0_2.0,Distortion Guitar
280,0.0,,,,,39.0,,,,,240,note_on,,95.0,39.0,95.0,20580,10.71875,960,0.0_2.0,Distortion Guitar
281,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,20820,10.84375,960,0.0_2.0,Distortion Guitar
282,0.0,,,,,59.0,,,,,0,note_on,,95.0,59.0,95.0,20820,10.84375,960,0.0_2.0,Distortion Guitar
283,0.0,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,20820,10.84375,960,0.0_2.0,Distortion Guitar
284,0.0,,,,,59.0,,,,,480,note_off,,95.0,59.0,95.0,21300,11.09375,960,0.0_2.0,Distortion Guitar
285,0.0,,,,,52.0,,,,,0,note_off,,95.0,52.0,95.0,21300,11.09375,960,0.0_2.0,Distortion Guitar
286,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,21300,11.09375,960,0.0_2.0,Distortion Guitar
287,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,21540,11.21875,960,0.0_2.0,Distortion Guitar
288,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,21540,11.21875,960,0.0_2.0,Distortion Guitar
289,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,21780,11.34375,960,0.0_2.0,Distortion Guitar
290,0.0,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,21780,11.34375,960,0.0_2.0,Distortion Guitar
291,0.0,,,,,50.0,,,,,0,note_on,,95.0,50.0,95.0,21780,11.34375,960,0.0_2.0,Distortion Guitar
292,0.0,,,,,57.0,,,,,480,note_off,,95.0,57.0,95.0,22260,11.59375,960,0.0_2.0,Distortion Guitar
293,0.0,,,,,50.0,,,,,0,note_off,,95.0,50.0,95.0,22260,11.59375,960,0.0_2.0,Distortion Guitar
294,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,22260,11.59375,960,0.0_2.0,Distortion Guitar
295,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,22500,11.71875,960,0.0_2.0,Distortion Guitar
296,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,22500,11.71875,960,0.0_2.0,Distortion Guitar
297,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,22740,11.84375,960,0.0_2.0,Distortion Guitar
298,0.0,,,,,39.0,,,,,240,note_on,,95.0,39.0,95.0,22980,11.96875,960,0.0_2.0,Distortion Guitar
299,1.0,,,,,49.0,,,,,180,note_on,,95.0,49.0,95.0,4800,2.5,960,1.0_0.0,Distortion Guitar
300,0.0,,,,,39.0,,,,,60,note_off,,95.0,39.0,95.0,23040,12.0,960,0.0_3.0,Distortion Guitar
301,1.0,,,,,49.0,,,,,0,note_off,,95.0,49.0,95.0,4800,2.5,960,1.0_0.0,Distortion Guitar
302,1.0,,,,,51.0,,,,,0,note_on,,95.0,51.0,95.0,4800,2.5,960,1.0_0.0,Distortion Guitar
303,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,23040,12.0,960,0.0_3.0,Distortion Guitar
304,1.0,,,,,51.0,,,,,480,note_off,,95.0,51.0,95.0,5280,2.75,960,1.0_0.0,Distortion Guitar
305,0.0,,,,,39.0,,,,,0,note_off,,95.0,39.0,95.0,23040,12.0,960,0.0_3.0,Distortion Guitar
306,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,23040,12.0,960,0.0_3.0,Distortion Guitar
307,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,23280,12.125,960,0.0_3.0,Distortion Guitar
308,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,23280,12.125,960,0.0_3.0,Distortion Guitar
309,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,23520,12.25,960,0.0_3.0,Distortion Guitar
310,0.0,,,,,39.0,,,,,240,note_on,,95.0,39.0,95.0,23760,12.375,960,0.0_3.0,Distortion Guitar
311,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,24000,12.5,960,0.0_3.0,Distortion Guitar
312,0.0,,,,,49.0,,,,,0,note_on,,95.0,49.0,95.0,24000,12.5,960,0.0_3.0,Distortion Guitar
313,0.0,,,,,42.0,,,,,0,note_on,,95.0,42.0,95.0,24000,12.5,960,0.0_3.0,Distortion Guitar
314,0.0,,,,,49.0,,,,,480,note_off,,95.0,49.0,95.0,24480,12.75,960,0.0_3.0,Distortion Guitar
315,0.0,,,,,42.0,,,,,0,note_off,,95.0,42.0,95.0,24480,12.75,960,0.0_3.0,Distortion Guitar
316,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,24480,12.75,960,0.0_3.0,Distortion Guitar
317,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,24720,12.875,960,0.0_3.0,Distortion Guitar
318,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,24720,12.875,960,0.0_3.0,Distortion Guitar
319,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,24960,13.0,960,0.0_3.0,Distortion Guitar
320,0.0,,,,,48.0,,,,,0,note_on,,95.0,48.0,95.0,24960,13.0,960,0.0_3.0,Distortion Guitar
321,0.0,,,,,41.0,,,,,0,note_on,,95.0,41.0,95.0,24960,13.0,960,0.0_3.0,Distortion Guitar
322,0.0,,,,,48.0,,,,,480,note_off,,95.0,48.0,95.0,25440,13.25,960,0.0_3.0,Distortion Guitar
323,0.0,,,,,41.0,,,,,0,note_off,,95.0,41.0,95.0,25440,13.25,960,0.0_3.0,Distortion Guitar
324,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,25440,13.25,960,0.0_3.0,Distortion Guitar
325,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,25680,13.375,960,0.0_3.0,Distortion Guitar
326,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,25680,13.375,960,0.0_3.0,Distortion Guitar
327,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,25920,13.5,960,0.0_3.0,Distortion Guitar
328,0.0,,,,,39.0,,,,,240,note_on,,95.0,39.0,95.0,26160,13.625,960,0.0_3.0,Distortion Guitar
329,1.0,,,,,49.0,,,,,180,note_on,,95.0,49.0,95.0,5460,2.84375,960,1.0_0.0,Distortion Guitar
330,0.0,,,,,39.0,,,,,60,note_off,,95.0,39.0,95.0,26220,13.65625,960,0.0_3.0,Distortion Guitar
331,1.0,,,,,49.0,,,,,0,note_off,,95.0,49.0,95.0,5460,2.84375,960,1.0_0.0,Distortion Guitar
332,1.0,,,,,51.0,,,,,0,note_on,,95.0,51.0,95.0,5460,2.84375,960,1.0_0.0,Distortion Guitar
333,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,26220,13.65625,960,0.0_3.0,Distortion Guitar
334,1.0,,,,,51.0,,,,,480,note_off,,95.0,51.0,95.0,5940,3.09375,960,1.0_0.0,Distortion Guitar
335,0.0,,,,,39.0,,,,,0,note_off,,95.0,39.0,95.0,26220,13.65625,960,0.0_3.0,Distortion Guitar
336,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,26220,13.65625,960,0.0_3.0,Distortion Guitar
337,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,26460,13.78125,960,0.0_3.0,Distortion Guitar
338,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,26460,13.78125,960,0.0_3.0,Distortion Guitar
339,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,26700,13.90625,960,0.0_3.0,Distortion Guitar
340,0.0,,,,,39.0,,,,,240,note_on,,95.0,39.0,95.0,26940,14.03125,960,0.0_3.0,Distortion Guitar
341,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,27180,14.15625,960,0.0_3.0,Distortion Guitar
342,0.0,,,,,59.0,,,,,0,note_on,,95.0,59.0,95.0,27180,14.15625,960,0.0_3.0,Distortion Guitar
343,0.0,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,27180,14.15625,960,0.0_3.0,Distortion Guitar
344,0.0,,,,,59.0,,,,,480,note_off,,95.0,59.0,95.0,27660,14.40625,960,0.0_3.0,Distortion Guitar
345,0.0,,,,,52.0,,,,,0,note_off,,95.0,52.0,95.0,27660,14.40625,960,0.0_3.0,Distortion Guitar
346,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,27660,14.40625,960,0.0_3.0,Distortion Guitar
347,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,27900,14.53125,960,0.0_3.0,Distortion Guitar
348,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,27900,14.53125,960,0.0_3.0,Distortion Guitar
349,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,28140,14.65625,960,0.0_3.0,Distortion Guitar
350,0.0,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,28140,14.65625,960,0.0_3.0,Distortion Guitar
351,0.0,,,,,50.0,,,,,0,note_on,,95.0,50.0,95.0,28140,14.65625,960,0.0_3.0,Distortion Guitar
352,0.0,,,,,57.0,,,,,480,note_off,,95.0,57.0,95.0,28620,14.90625,960,0.0_3.0,Distortion Guitar
353,0.0,,,,,50.0,,,,,0,note_off,,95.0,50.0,95.0,28620,14.90625,960,0.0_3.0,Distortion Guitar
354,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,28620,14.90625,960,0.0_3.0,Distortion Guitar
355,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,28860,15.03125,960,0.0_3.0,Distortion Guitar
356,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,28860,15.03125,960,0.0_3.0,Distortion Guitar
357,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,29100,15.15625,960,0.0_3.0,Distortion Guitar
358,0.0,,,,,39.0,,,,,240,note_on,,95.0,39.0,95.0,29340,15.28125,960,0.0_3.0,Distortion Guitar
359,1.0,,,,,49.0,,,,,180,note_on,,95.0,49.0,95.0,6120,3.1875,960,1.0_0.0,Distortion Guitar
360,0.0,,,,,39.0,,,,,60,note_off,,95.0,39.0,95.0,29400,15.3125,960,0.0_3.0,Distortion Guitar
361,1.0,,,,,49.0,,,,,0,note_off,,95.0,49.0,95.0,6120,3.1875,960,1.0_0.0,Distortion Guitar
362,1.0,,,,,51.0,,,,,0,note_on,,95.0,51.0,95.0,6120,3.1875,960,1.0_0.0,Distortion Guitar
363,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,29400,15.3125,960,0.0_3.0,Distortion Guitar
364,1.0,,,,,51.0,,,,,480,note_off,,95.0,51.0,95.0,6600,3.4375,960,1.0_0.0,Distortion Guitar
365,0.0,,,,,39.0,,,,,0,note_off,,95.0,39.0,95.0,29400,15.3125,960,0.0_3.0,Distortion Guitar
366,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,29400,15.3125,960,0.0_3.0,Distortion Guitar
367,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,29640,15.4375,960,0.0_3.0,Distortion Guitar
368,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,29640,15.4375,960,0.0_3.0,Distortion Guitar
369,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,29880,15.5625,960,0.0_3.0,Distortion Guitar
370,0.0,,,,,39.0,,,,,240,note_on,,95.0,39.0,95.0,30120,15.6875,960,0.0_3.0,Distortion Guitar
371,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,30360,15.8125,960,0.0_3.0,Distortion Guitar
372,0.0,,,,,61.0,,,,,0,note_on,,95.0,61.0,95.0,30360,15.8125,960,0.0_3.0,Distortion Guitar
373,0.0,,,,,54.0,,,,,0,note_on,,95.0,54.0,95.0,30360,15.8125,960,0.0_3.0,Distortion Guitar
374,0.0,,,,,61.0,,,,,480,note_off,,95.0,61.0,95.0,30840,16.0625,960,0.0_4.0,Distortion Guitar
375,0.0,,,,,54.0,,,,,0,note_off,,95.0,54.0,95.0,30840,16.0625,960,0.0_4.0,Distortion Guitar
376,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,30840,16.0625,960,0.0_4.0,Distortion Guitar
377,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,31080,16.1875,960,0.0_4.0,Distortion Guitar
378,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,31080,16.1875,960,0.0_4.0,Distortion Guitar
379,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,31320,16.3125,960,0.0_4.0,Distortion Guitar
380,0.0,,,,,60.0,,,,,0,note_on,,95.0,60.0,95.0,31320,16.3125,960,0.0_4.0,Distortion Guitar
381,0.0,,,,,53.0,,,,,0,note_on,,95.0,53.0,95.0,31320,16.3125,960,0.0_4.0,Distortion Guitar
382,0.0,,,,,60.0,,,,,480,note_off,,95.0,60.0,95.0,31800,16.5625,960,0.0_4.0,Distortion Guitar
383,0.0,,,,,53.0,,,,,0,note_off,,95.0,53.0,95.0,31800,16.5625,960,0.0_4.0,Distortion Guitar
384,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,31800,16.5625,960,0.0_4.0,Distortion Guitar
385,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,32040,16.6875,960,0.0_4.0,Distortion Guitar
386,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,32040,16.6875,960,0.0_4.0,Distortion Guitar
387,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,32280,16.8125,960,0.0_4.0,Distortion Guitar
388,0.0,,,,,39.0,,,,,240,note_on,,95.0,39.0,95.0,32520,16.9375,960,0.0_4.0,Distortion Guitar
389,1.0,,,,,49.0,,,,,180,note_on,,95.0,49.0,95.0,6780,3.53125,960,1.0_0.0,Distortion Guitar
390,0.0,,,,,39.0,,,,,60,note_off,,95.0,39.0,95.0,32580,16.96875,960,0.0_4.0,Distortion Guitar
391,1.0,,,,,49.0,,,,,0,note_off,,95.0,49.0,95.0,6780,3.53125,960,1.0_0.0,Distortion Guitar
392,1.0,,,,,51.0,,,,,0,note_on,,95.0,51.0,95.0,6780,3.53125,960,1.0_0.0,Distortion Guitar
393,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,32580,16.96875,960,0.0_4.0,Distortion Guitar
394,1.0,,,,,51.0,,,,,480,note_off,,95.0,51.0,95.0,7260,3.78125,960,1.0_0.0,Distortion Guitar
395,0.0,,,,,39.0,,,,,0,note_off,,95.0,39.0,95.0,32580,16.96875,960,0.0_4.0,Distortion Guitar
396,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,32580,16.96875,960,0.0_4.0,Distortion Guitar
397,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,32820,17.09375,960,0.0_4.0,Distortion Guitar
398,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,32820,17.09375,960,0.0_4.0,Distortion Guitar
399,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,33060,17.21875,960,0.0_4.0,Distortion Guitar
400,0.0,,,,,39.0,,,,,240,note_on,,95.0,39.0,95.0,33300,17.34375,960,0.0_4.0,Distortion Guitar
401,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,33540,17.46875,960,0.0_4.0,Distortion Guitar
402,0.0,,,,,59.0,,,,,0,note_on,,95.0,59.0,95.0,33540,17.46875,960,0.0_4.0,Distortion Guitar
403,0.0,,,,,52.0,,,,,0,note_on,,95.0,52.0,95.0,33540,17.46875,960,0.0_4.0,Distortion Guitar
404,0.0,,,,,59.0,,,,,480,note_off,,95.0,59.0,95.0,34020,17.71875,960,0.0_4.0,Distortion Guitar
405,0.0,,,,,52.0,,,,,0,note_off,,95.0,52.0,95.0,34020,17.71875,960,0.0_4.0,Distortion Guitar
406,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,34020,17.71875,960,0.0_4.0,Distortion Guitar
407,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,34260,17.84375,960,0.0_4.0,Distortion Guitar
408,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,34260,17.84375,960,0.0_4.0,Distortion Guitar
409,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,34500,17.96875,960,0.0_4.0,Distortion Guitar
410,0.0,,,,,57.0,,,,,0,note_on,,95.0,57.0,95.0,34500,17.96875,960,0.0_4.0,Distortion Guitar
411,0.0,,,,,50.0,,,,,0,note_on,,95.0,50.0,95.0,34500,17.96875,960,0.0_4.0,Distortion Guitar
412,0.0,,,,,57.0,,,,,480,note_off,,95.0,57.0,95.0,34980,18.21875,960,0.0_4.0,Distortion Guitar
413,0.0,,,,,50.0,,,,,0,note_off,,95.0,50.0,95.0,34980,18.21875,960,0.0_4.0,Distortion Guitar
414,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,34980,18.21875,960,0.0_4.0,Distortion Guitar
415,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,35220,18.34375,960,0.0_4.0,Distortion Guitar
416,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,35220,18.34375,960,0.0_4.0,Distortion Guitar
417,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,35460,18.46875,960,0.0_4.0,Distortion Guitar
418,0.0,,,,,39.0,,,,,240,note_on,,95.0,39.0,95.0,35700,18.59375,960,0.0_4.0,Distortion Guitar
419,1.0,,,,,49.0,,,,,180,note_on,,95.0,49.0,95.0,7440,3.875,960,1.0_0.0,Distortion Guitar
420,0.0,,,,,39.0,,,,,60,note_off,,95.0,39.0,95.0,35760,18.625,960,0.0_4.0,Distortion Guitar
421,1.0,,,,,49.0,,,,,0,note_off,,95.0,49.0,95.0,7440,3.875,960,1.0_0.0,Distortion Guitar
422,1.0,,,,,51.0,,,,,0,note_on,,95.0,51.0,95.0,7440,3.875,960,1.0_0.0,Distortion Guitar
423,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,35760,18.625,960,0.0_4.0,Distortion Guitar
424,1.0,,,,,51.0,,,,,480,note_off,,95.0,51.0,95.0,7920,4.125,960,1.0_1.0,Distortion Guitar
425,0.0,,,,,39.0,,,,,0,note_off,,95.0,39.0,95.0,35760,18.625,960,0.0_4.0,Distortion Guitar
426,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,35760,18.625,960,0.0_4.0,Distortion Guitar
427,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,36000,18.75,960,0.0_4.0,Distortion Guitar
428,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,36000,18.75,960,0.0_4.0,Distortion Guitar
429,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,36240,18.875,960,0.0_4.0,Distortion Guitar
430,0.0,,,,,39.0,,,,,240,note_on,,95.0,39.0,95.0,36480,19.0,960,0.0_4.0,Distortion Guitar
431,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,36720,19.125,960,0.0_4.0,Distortion Guitar
432,0.0,,,,,49.0,,,,,0,note_on,,95.0,49.0,95.0,36720,19.125,960,0.0_4.0,Distortion Guitar
433,0.0,,,,,42.0,,,,,0,note_on,,95.0,42.0,95.0,36720,19.125,960,0.0_4.0,Distortion Guitar
434,0.0,,,,,49.0,,,,,480,note_off,,95.0,49.0,95.0,37200,19.375,960,0.0_4.0,Distortion Guitar
435,0.0,,,,,42.0,,,,,0,note_off,,95.0,42.0,95.0,37200,19.375,960,0.0_4.0,Distortion Guitar
436,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,37200,19.375,960,0.0_4.0,Distortion Guitar
437,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,37440,19.5,960,0.0_4.0,Distortion Guitar
438,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,37440,19.5,960,0.0_4.0,Distortion Guitar
439,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,37680,19.625,960,0.0_4.0,Distortion Guitar
440,0.0,,,,,48.0,,,,,0,note_on,,95.0,48.0,95.0,37680,19.625,960,0.0_4.0,Distortion Guitar
441,0.0,,,,,41.0,,,,,0,note_on,,95.0,41.0,95.0,37680,19.625,960,0.0_4.0,Distortion Guitar
442,0.0,,,,,48.0,,,,,480,note_off,,95.0,48.0,95.0,38160,19.875,960,0.0_4.0,Distortion Guitar
443,0.0,,,,,41.0,,,,,0,note_off,,95.0,41.0,95.0,38160,19.875,960,0.0_4.0,Distortion Guitar
444,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,38160,19.875,960,0.0_4.0,Distortion Guitar
445,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,38400,20.0,960,0.0_5.0,Distortion Guitar
446,0.0,,,,,39.0,,,,,0,note_on,,95.0,39.0,95.0,38400,20.0,960,0.0_5.0,Distortion Guitar
447,0.0,,,,,39.0,,,,,240,note_off,,95.0,39.0,95.0,38640,20.125,960,0.0_5.0,Distortion Guitar
448,0.0,,,,,39.0,,,,,240,note_on,,95.0,39.0,95.0,38880,20.25,960,0.0_5.0,Distortion Guitar
449,1.0,,,,,49.0,,,,,180,note_on,,95.0,49.0,95.0,8100,4.21875,960,1.0_1.0,Distortion Guitar
450,0.0,,,,,39.0,,,,,60,note_off,,95.0,39.0,95.0,38940,20.28125,960,0.0_5.0,Distortion Guitar
451,1.0,,,,,49.0,,,,,0,note_off,,95.0,49.0,95.0,8100,4.21875,960,1.0_1.0,Distortion Guitar
